"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Molecular Species";"Molecular Formula";"Smiles"
"CHEMBL1374379";"BENZONATATE";"BENZONATATE|Tessalon";"Small molecule";"4";"603.75";"19";"35";"2.83";"121.40";"12";"1";"2";"32";"N";"0.10";"None";"3.47";"2.35";"2.35";"1";"MOL";"0";"42";"12";"1";"2";"603.3619";"NEUTRAL";"C30H53NO11";"CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1"
"CHEMBL505";"CHLORPHENIRAMINE";"Antagonate|CHLOR-TRIMETON|CHLORPHENAMINE|CHLORPHENIRAMINE|Chlorpheniramine|Isoclor|Kloromin|Phenetron|Teldrin";"Small molecule";"4";"274.80";"46";"1568";"3.82";"16.13";"2";"0";"0";"5";"N";"0.82";"None";"9.47";"3.58";"1.52";"2";"MOL";"0";"19";"2";"0";"0";"274.1237";"BASE";"C16H19ClN2";"CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1"
"CHEMBL980";"GUAIFENESIN";"Amonidron|CVT-2534|FAMEL|FRANOLYN CHESTY|GLYCERYL GUAIACOLATE|GUAIACOL GLYCERYL ETHER|GUAIFENESIN|GUAIPHENESIN|Gecolate|Glycerol Guaiacolate|Guaiphenesin|Humabid|LIQUFRUTA|METHPHENOXYDIOL|Mucinex|NIROLEX FOR CHESTY COUGH DECONGESTANT|NSC-62112|Robitussin|TIXYLIX CHESTY COUGH";"Small molecule";"4";"198.22";"122";"313";"0.43";"58.92";"4";"2";"0";"5";"N";"0.72";"13.62";"None";"0.34";"0.34";"1";"MOL";"0";"14";"4";"2";"0";"198.0892";"NEUTRAL";"C10H14O4";"COc1ccccc1OCC(O)CO"
"CHEMBL2105158";"MORCLOFONE";"MORCLOFONE";"Small molecule";"0";"405.88";"";"";"3.30";"57.23";"6";"0";"0";"8";"N";"0.63";"None";"5.17";"3.36";"3.36";"2";"MOL";"0";"28";"6";"0";"0";"405.1343";"NEUTRAL";"C21H24ClNO5";"COc1cc(C(=O)c2ccc(Cl)cc2)cc(OC)c1OCCN1CCOCC1"
"CHEMBL1229908";"ETHAMIVAN";"CLAIRVAN|ETAMIVAN|ETHAMIVAN|Vandid";"Small molecule";"4";"223.27";"17";"31";"1.88";"49.77";"3";"1";"0";"4";"N";"0.85";"8.95";"None";"1.52";"1.51";"1";"MOL";"0";"16";"4";"1";"0";"223.1208";"NEUTRAL";"C12H17NO3";"CCN(CC)C(=O)c1ccc(O)c(OC)c1"
"CHEMBL998";"LORATADINE";"Alavert|BAY76-2211|CHILDREN'S CLARITIN|CLARITIN HIVES RELIEF|CLARITIN HIVES RELIEF REDITAB|CLARITIN REDITABS|CLARITYN|CLARITYN RAPIDE|CLARITYNE|Claritin|Claritin-D|HAY-RITE|LORATADINE|LORATADINE REDIDOSE|ROLETRA|SCH 29851|SCH-29851";"Small molecule";"4";"382.89";"262";"1681";"4.89";"42.43";"3";"0";"0";"1";"N";"0.70";"None";"4.33";"4.55";"4.55";"2";"MOL";"0";"27";"4";"0";"0";"382.1448";"NEUTRAL";"C22H23ClN2O2";"CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1"
"CHEMBL1241";"TRIPELENNAMINE";"PBZ|PBZ-SR|TRIPELENNAMINE|Tripelennamine";"Small molecule";"4";"255.37";"17";"37";"2.65";"19.37";"3";"0";"0";"6";"N";"0.79";"None";"8.76";"3.20";"1.82";"2";"MOL";"0";"19";"3";"0";"0";"255.1735";"BASE";"C16H21N3";"CN(C)CCN(Cc1ccccc1)c1ccccn1"
"CHEMBL2104734";"OXOMEMAZINE";"6487-RP|6847-RP|OXOMEMAZINE|RP 6847|RP-6847";"Small molecule";"3";"330.45";"";"";"3.17";"40.62";"4";"0";"0";"4";"N";"0.86";"None";"8.02";"3.18";"2.46";"2";"MOL";"0";"23";"4";"0";"0";"330.1402";"NEUTRAL";"C18H22N2O2S";"CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21"
"CHEMBL643";"PROMETHAZINE";"NSC-30321|PROMETHAZINE|Phenergan|Promethacon|Promethazine|Promethegan|RP-3277|Remsed|Zipan-25|Zipan-50";"Small molecule";"4";"284.43";"172";"2317";"4.24";"6.48";"3";"0";"0";"3";"N";"0.83";"None";"9.05";"4.29";"2.64";"2";"MOL";"0";"20";"2";"0";"0";"284.1347";"BASE";"C17H20N2S";"CC(CN1c2ccccc2Sc2ccccc21)N(C)C"
"CHEMBL2134724";"IPRATROPIUM BROMIDE";"ATROVENT AEROCAPS|ATROVENT FTE|ATROVENT HFA|ATROVENT UDVS|Atrovent|IPRATROP|IPRATROP STERIPOULE|IPRATROPIUM BROMIDE|IPRATROPIUM BROMIDE HYDRATE|IPRATROPIUM BROMIDE MONOHYDRATE|RESPONTIN|RINATEC|SCH 1000-BR-MONOHYDRATE|SCH-1000-BR-|TROPIOVENT";"Small molecule";"4";"430.38";"4";"5";"2.85";"46.53";"3";"1";"0";"5";"N";"0.67";"None";"None";"-1.82";"-1.82";"1";"MOL";"0";"24";"4";"1";"0";"332.2220";"NEUTRAL";"C20H32BrNO4";"CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2.O.[Br-]"
"CHEMBL986";"RETINOL";"AROVIT|Aquasol A|NEPALM|NSC-122759|OLEOVITAMIN A|RETINOL|RETINOL (VIT A)|RETINOL ACETATE|RETINOL PALMITATE|RO-A-VIT|Retinol|VITAMIN A|VITAMIN A OIL|Vitamin A|Vitamin A 1|Vitamin a solubilized";"Small molecule";"4";"286.46";"108";"1631";"5.51";"20.23";"1";"1";"1";"5";"N";"0.66";"None";"None";"4.69";"4.69";"0";"MOL";"0";"21";"1";"1";"1";"286.2297";"NEUTRAL";"C20H30O";"CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1"
"CHEMBL1094966";"PIRBUTEROL";"PIRBUTEROL|Pirbuterol";"Small molecule";"4";"240.30";"4";"38";"0.70";"85.61";"5";"4";"0";"4";"N";"0.62";"8.79";"9.59";"-0.66";"-1.78";"1";"MOL";"0";"17";"5";"4";"0";"240.1474";"BASE";"C12H20N2O3";"CC(C)(C)NCC(O)c1ccc(O)c(CO)n1"
"CHEMBL1305";"ANTAZOLINE";"ANTAZ SULF|ANTAZOLINE|Antazoline|VASOCON-A|Vasocon-A";"Small molecule";"4";"265.36";"21";"39";"2.69";"27.63";"3";"1";"0";"5";"N";"0.90";"None";"9.24";"2.88";"1.13";"2";"MOL";"0";"20";"3";"1";"0";"265.1579";"BASE";"C17H19N3";"c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1"
"CHEMBL1187417";"BENZALKONIUM";"BENZALKONIUM";"Small molecule";"4";"318.57";"3";"5";"6.57";"0.00";"0";"0";"1";"14";"N";"0.27";"None";"None";"3.08";"3.08";"1";"MOL";"0";"23";"1";"0";"1";"318.3155";"NEUTRAL";"C22H40N+";"CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1"
"CHEMBL632";"BETAMETHASONE";"ALPHATREX|BETA-VAL|BETAMETHASONE|BETNELAN|Betasolan|Betatrex|Celestone|Dermabet|FLUBENISOLONE|Lotrisone|NSC-39470|SCH 4831|SCH-4831|Taclonex|Uticort|VISUBETA";"Small molecule";"4";"392.47";"150";"816";"1.90";"94.83";"5";"3";"0";"2";"N";"0.67";"12.42";"None";"1.68";"1.68";"0";"MOL";"0";"28";"5";"3";"0";"392.1999";"NEUTRAL";"C22H29FO5";"C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO"
"CHEMBL153479";"AMBROXOL";"AMBROXOL|AMBROXOL HYDROCHLORIDE";"Small molecule";"3";"378.11";"120";"305";"3.19";"58.28";"3";"3";"0";"3";"N";"0.71";"None";"9.01";"2.65";"1.04";"1";"MOL";"0";"18";"3";"4";"0";"375.9786";"BASE";"C13H18Br2N2O";"Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1"
"CHEMBL719";"MUPIROCIN";"BRL 4910A|BRL-4910A|Bactroban|Centany|MUPIROCIN|PSEUDOMONIC ACID";"Small molecule";"4";"500.63";"51";"328";"2.59";"146.05";"8";"4";"1";"16";"N";"0.11";"4.83";"None";"2.45";"-0.07";"0";"MOL";"0";"35";"9";"4";"1";"500.2985";"ACID";"C26H44O9";"C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O"
"CHEMBL946";"AZATADINE";"AZATADINE|Azatadine|Optimine|Trinalin";"Small molecule";"4";"290.41";"7";"24";"3.71";"16.13";"2";"0";"0";"0";"N";"0.74";"None";"7.91";"3.75";"3.12";"2";"MOL";"0";"22";"2";"0";"0";"290.1783";"NEUTRAL";"C20H22N2";"CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1"
"CHEMBL521";"IBUPROFEN";"ACHES-N-PAIN|ADVIL LIQUI-GELS|ADVIL MIGRAINE LIQUI-GELS|ANADIN JOINT PAIN|ANADIN LIQUIFAST|ANADIN PERIOD PAIN RELIEF|ANADIN ULTRA|APSIFEN|APSIFEN-F|ARTHROFEN 200|ARTHROFEN 400|ARTHROFEN 600|Advil|BRUFEN RET|CALDOLOR|CAP-PROFEN|CHILDREN'S ADVIL|CHILDREN'S ADVIL-FLAVORED|CHILDREN'S ELIXSURE|CHILDREN'S IBUPROFEN|CHILDREN'S MOTRIN|CO-OP|CODAFEN CONTINUS|CUPROFEN FOR CHILD|CUPROFEN PLUS|DEEP RELIEF|EBUFAC|FEMAFEN|FENBID|FENBID FTE|FENPAED|FEVERFEN|FLEXIMEX|IB-100|IBU-SLO|IBU-TAB|IBU-TAB 200|IBUCALM|IBUDERM|IBUFAC|IBUGEL|IBUGEL FTE|IBULAR|IBULEVE|IBUMED|IBUMETIN|IBUMOUSSE|IBUPRIN|IBUPROFEN|IBUPROHM|IBUSPRAY|IBUTIME|INABRIN|INFANT'S ADVIL|INOVEN|IP-82|ISISFEN|JUNIFEN|JUNIOR STRENGTH ADVIL|JUNIOR STRENGTH IBUPROFEN|JUNIOR STRENGTH MOTRIN|LIDIFEN|LIDIFEN-F|LOBUFEN|M01AE01|MANDAFEN|MANORFEN|MAXA-GESIC|MEDIPREN|MIDOL|MIDOL LIQUID GELS|MIGRAFEN|MOTRIN IB|MOTRIN MIGRAINE PAIN|Motrin|NOVAPRIN|NSC-256857|NUPRIN|NUROFEN 400|NUROFEN BACK PAIN SR|NUROFEN CHILD|NUROFEN FOR CHILD|NUROFEN PLUS|NUROFEN RECOVERY|NUROFEN SINUS|NUROFEN SOLB|ORBIFEN|PACIFENE|PAXOFEN|PEDEA|PEDIATRIC ADVIL|PHENSIC|PHOR PAIN|PHORPAIN|PHORPAIN MAX STRGH|PROFEN|PROFLEX|PROFLEX SR|RD 13621|RELCOFEN|RIMAFEN|RUFEN|SECLODIN|SUSPREN|TAB-PROFEN|U-18,573|U-18573";"Small molecule";"4";"206.28";"316";"3679";"3.07";"37.30";"1";"1";"0";"4";"N";"0.82";"4.85";"None";"3.84";"1.34";"1";"MOL";"0";"15";"2";"1";"0";"206.1307";"ACID";"C13H18O2";"CC(C)Cc1ccc(C(C)C(=O)O)cc1"
"CHEMBL1194287";"CHLOROPYRAMINE";"CHLOROPYRAMINE|HALOPYRAMINE";"Small molecule";"0";"289.81";"10";"23";"3.30";"19.37";"3";"0";"0";"6";"N";"0.81";"None";"8.76";"3.81";"2.42";"2";"MOL";"0";"20";"3";"0";"0";"289.1346";"BASE";"C16H20ClN3";"CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1"
"CHEMBL3833319";"REVEFENACIN";"GSK-1160724|GSK1160724|REVEFENACIN|TD-4208|YUPELRI";"Small molecule";"4";"597.76";"6";"9";"4.84";"108.21";"6";"2";"1";"10";"N";"0.35";"12.74";"8.65";"3.81";"1.98";"3";"MOL";"0";"44";"9";"3";"1";"597.3315";"BASE";"C35H43N5O4";"CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1"
"CHEMBL1095777";"INDACATEROL";"INDACATEROL|QAB-149|QAB149|QABI49";"Small molecule";"4";"392.50";"17";"60";"3.15";"85.35";"4";"4";"0";"6";"N";"0.52";"8.51";"9.71";"3.26";"2.32";"3";"MOL";"0";"29";"5";"4";"0";"392.2100";"BASE";"C24H28N2O3";"CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2"
"CHEMBL1183717";"ALMITRINE";"ALMITRINE";"Small molecule";"4";"477.56";"4";"21";"4.26";"69.21";"7";"2";"0";"10";"N";"0.42";"None";"8.47";"6.05";"4.97";"3";"MOL";"0";"35";"7";"2";"0";"477.2453";"NEUTRAL";"C26H29F2N7";"C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1"
"CHEMBL1201217";"DYCLONINE";"DYCLONINE";"Small molecule";"4";"289.42";"21";"26";"3.92";"29.54";"3";"0";"0";"8";"N";"0.54";"None";"8.36";"3.68";"2.67";"1";"MOL";"0";"21";"3";"0";"0";"289.2042";"NEUTRAL";"C18H27NO2";"CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1"
"CHEMBL19449";"IBUDILAST";"AV-411|AV411|IBUDILAST|MN-166";"Small molecule";"3";"230.31";"32";"68";"3.30";"34.37";"3";"0";"0";"3";"N";"0.76";"None";"1.85";"3.68";"3.68";"2";"MOL";"0";"17";"3";"0";"0";"230.1419";"NEUTRAL";"C14H18N2O";"CC(C)C(=O)c1c(C(C)C)nn2ccccc12"
"CHEMBL1760";"TERBUTALINE";"Brethaire|Brethine|Bricanyl|TERBUTALINE|Terbutaline";"Small molecule";"4";"225.29";"145";"640";"1.52";"72.72";"4";"4";"0";"3";"N";"0.63";"8.86";"9.76";"0.44";"-0.73";"1";"MOL";"0";"16";"4";"4";"0";"225.1365";"BASE";"C12H19NO3";"CC(C)(C)NCC(O)c1cc(O)cc(O)c1"
"CHEMBL3184437";"DICHLOROBENZYL ALCOHOL";"DICHLOROBENZYL ALCOHOL";"Small molecule";"4";"177.03";"4";"6";"2.49";"20.23";"1";"1";"0";"1";"Y";"0.70";"None";"None";"2.41";"2.41";"1";"MOL";"0";"10";"1";"1";"0";"175.9796";"NEUTRAL";"C7H6Cl2O";"OCc1ccc(Cl)cc1Cl"
"CHEMBL3092041";"ACETYLDIHYDROCODEINE";"ACETYLDIHYDROCODEINE";"Small molecule";"0";"343.42";"4";"9";"2.30";"48.00";"5";"0";"0";"2";"N";"0.77";"None";"9.30";"1.99";"0.09";"1";"MOL";"0";"25";"5";"0";"0";"343.1784";"BASE";"C20H25NO4";"COc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314"
"CHEMBL2104445";"TRITOQUALINE";"HYPOSTAMINE|L-554|TRITOQUALINE";"Small molecule";"4";"500.55";"2";"50";"3.64";"110.94";"10";"1";"1";"8";"N";"0.43";"13.64";"7.06";"3.31";"3.15";"2";"MOL";"0";"36";"10";"2";"1";"500.2159";"NEUTRAL";"C26H32N2O8";"CCOc1c(N)c2c(c(OCC)c1OCC)C(C1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O"
"CHEMBL1500276";"OXELADIN";"OXELADIN|OXELADIN CITRATE|OXELADIN TANNATE";"Small molecule";"0";"335.49";"10";"11";"3.65";"38.77";"4";"0";"0";"12";"N";"0.43";"None";"9.41";"4.43";"2.43";"1";"MOL";"0";"24";"4";"0";"0";"335.2460";"BASE";"C20H33NO3";"CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1"
"CHEMBL603";"ZAFIRLUKAST";"Accolate|ICI 204,219|ICI-204219|ZAFIRLUKAST";"Small molecule";"4";"575.69";"173";"524";"5.70";"115.73";"7";"2";"2";"8";"N";"0.28";"4.29";"None";"6.40";"5.46";"4";"MOL";"0";"41";"9";"2";"2";"575.2090";"ACID";"C31H33N3O6S";"COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12"
"CHEMBL3707370";"PIPERIDIONE";"PIPERIDIONE";"Small molecule";"0";"169.22";"";"";"0.88";"46.17";"2";"1";"0";"2";"Y";"0.62";"None";"None";"1.34";"1.34";"0";"MOL";"0";"12";"3";"1";"0";"169.1103";"NEUTRAL";"C9H15NO2";"CCC1(CC)C(=O)CCNC1=O"
"CHEMBL2110862";"DIMETHOXANATE";"DIMETHOXANATE";"Small molecule";"0";"358.46";"";"";"4.00";"42.01";"5";"0";"0";"6";"N";"0.73";"None";"8.87";"3.54";"2.06";"2";"MOL";"0";"25";"5";"0";"0";"358.1351";"BASE";"C19H22N2O3S";"CN(C)CCOCCOC(=O)N1c2ccccc2Sc2ccccc21"
"CHEMBL2107112";"TIXOCORTOL PIVALATE";"TIXOCORTOL|TIXOCORTOL PIVALATE";"Small molecule";"0";"462.65";"";"";"4.10";"91.67";"6";"2";"0";"3";"N";"0.66";"12.66";"None";"3.96";"3.96";"0";"MOL";"0";"32";"5";"2";"0";"462.2440";"NEUTRAL";"C26H38O5S";"CC(C)(C)C(=O)SCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C"
"CHEMBL22150";"CHLORCYCLIZINE";"CHLORCYCLIZINE";"Small molecule";"1";"300.83";"15";"27";"3.68";"6.48";"2";"0";"0";"3";"N";"0.85";"None";"7.63";"4.15";"3.72";"2";"MOL";"0";"21";"2";"0";"0";"300.1393";"NEUTRAL";"C18H21ClN2";"CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1"
"CHEMBL1200384";"BETAMETHASONE DIPROPIONATE";"Alphatrex|BETAMETHASONE 17,21-DIPROPIONATE|BETAMETHASONE DIPROPIONATE|DIPROLENE AF|Diprolene|Diprosone|SCH 11460|SCH-11460|SERNIVO";"Small molecule";"4";"504.60";"13";"56";"3.82";"106.97";"7";"1";"1";"6";"N";"0.55";"13.61";"None";"3.96";"3.96";"0";"MOL";"0";"36";"7";"1";"1";"504.2523";"NEUTRAL";"C28H37FO7";"CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C"
"CHEMBL2105053";"DROXYPROPINE";"DROXYPROPINE";"Small molecule";"0";"305.42";"";"";"2.01";"49.77";"4";"1";"0";"8";"N";"0.75";"None";"8.06";"2.25";"1.50";"1";"MOL";"0";"22";"4";"1";"0";"305.1991";"NEUTRAL";"C18H27NO3";"CCC(=O)C1(c2ccccc2)CCN(CCOCCO)CC1"
"CHEMBL36342";"OCTENIDINE HYDROCHLORIDE";"LAS-189962|LAS189962|OCTENIDINE DIHYDROCHLORIDE|OCTENIDINE HYDROCHLORIDE|Octenidine|WIN 41464-2|WIN-41464-2";"Small molecule";"2";"623.84";"17";"56";"9.63";"34.58";"4";"0";"2";"25";"N";"0.11";"None";"10.89";"11.06";"5.09";"2";"MOL";"0";"40";"4";"0";"2";"550.4974";"BASE";"C36H64Cl2N4";"CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1.Cl.Cl"
"CHEMBL116943";"PENTYLENETETRAZOL";"Cardiazol|NSC-5729|NSC-66489|PENTAMETHYLENETETRAZOL|PENTETRAZOL|PENTYLENETETRAZOL|PENTYLENETETRAZOLE";"Small molecule";"2";"138.17";"24";"48";"0.40";"43.60";"4";"0";"0";"0";"N";"0.52";"None";"None";"0.59";"0.59";"1";"MOL";"0";"10";"4";"0";"0";"138.0905";"NEUTRAL";"C6H10N4";"C1CCc2nnnn2CC1"
"CHEMBL190";"THEOPHYLLINE";"ACCURBRON|AEROLATE|AEROLATE III|AEROLATE JR|AEROLATE SR|AQUAPHYLLIN|BRONKODYL|DIMETHYLXANTHINE|DURAPHYL|ELIXICON|ELIXOMIN|ELIXOPHYLLIN SR|Elixophyllin|LABID|LANOPHYLLIN|LASMA|NSC-2066|NUELIN|NUELIN SA|NUELIN SA-250|PRO-VENT|QUIBRON-T|QUIBRON-T/SR|Quibron|Respbid|SLO-BID|SLO-PHYLLIN|SOMOPHYLLIN-CRT|SOMOPHYLLIN-T|SUSTAIRE|T-PHYL|THEO-DUR|THEOBID|THEOBID JR.|THEOCLEAR L.A.-130|THEOCLEAR L.A.-260|THEOCLEAR-100|THEOCLEAR-200|THEOCLEAR-80|THEOGRAD|THEOLAIR|THEOLIXIR|THEOPHYL|THEOPHYL-225|THEOPHYL-SR|THEOPHYLLINE|THEOPHYLLINE MELTING POINT STANDARD|THEOPHYLLINE MONOHYDRATE|THEOPHYLLINE-SR|THEOVENT|Theo-24|Theochron|Theocin|Theolair-sr|Theophylline|UNI-DUR|UNIPHYLLIN CONTINUS|Uniphyl";"Small molecule";"4";"180.17";"285";"2889";"-1.04";"72.68";"5";"1";"0";"0";"N";"0.56";"8.44";"2.44";"-0.81";"-0.84";"2";"MOL";"0";"13";"6";"1";"0";"180.0647";"NEUTRAL";"C7H8N4O2";"Cn1c(=O)c2nc[nH]c2n(C)c1=O"
"CHEMBL2105505";"SEQUIFENADINE";"SEQUIFENADINE";"Small molecule";"0";"321.46";"";"";"3.88";"23.47";"2";"1";"0";"3";"N";"0.93";"13.19";"8.95";"4.14";"2.59";"2";"MOL";"0";"24";"2";"1";"0";"321.2093";"BASE";"C22H27NO";"Cc1ccccc1C(O)(c1ccccc1C)C1CN2CCC1CC2"
"CHEMBL855";"TRIPROLIDINE";"Actahist|Actidil|Actifed|Allerfed|Corphed|Histafed|Myfed|Myidyl|TRIPROLIDINE|Trilitron|Triphed|Triprolidine";"Small molecule";"4";"278.40";"42";"73";"3.92";"16.13";"2";"0";"0";"4";"N";"0.84";"None";"8.64";"4.05";"2.79";"2";"MOL";"0";"21";"2";"0";"0";"278.1783";"BASE";"C19H22N2";"Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1"
"CHEMBL2110774";"CHLORPHENOXAMINE";"CHLORPHENOXAMINE";"Small molecule";"4";"303.83";"1";"1";"4.18";"12.47";"2";"0";"0";"6";"N";"0.79";"None";"8.87";"4.40";"2.92";"2";"MOL";"0";"21";"2";"0";"0";"303.1390";"BASE";"C18H22ClNO";"CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1"
"CHEMBL1697744";"ERDOSTEINE";"ERDOSTEINE";"Small molecule";"4";"249.31";"5";"16";"-0.05";"83.47";"5";"2";"0";"5";"N";"0.71";"3.79";"None";"-0.65";"-3.92";"0";"MOL";"0";"15";"5";"2";"0";"249.0129";"ACID";"C8H11NO4S2";"O=C(O)CSCC(=O)NC1CCSC1=O"
"CHEMBL1378";"THIETHYLPERAZINE";"THIETHYLPERAZINE|Thiethylperazine|Torecan";"Small molecule";"4";"399.63";"5";"8";"5.04";"9.72";"5";"0";"1";"6";"N";"0.63";"None";"8.00";"4.66";"3.97";"2";"MOL";"0";"27";"3";"0";"1";"399.1803";"NEUTRAL";"C22H29N3S2";"CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2"
"CHEMBL1256786";"FORMOTEROL";"FORMOTEROL|Foradil|Formoterol";"Small molecule";"4";"344.41";"25";"147";"2.22";"90.82";"5";"4";"0";"9";"N";"0.41";"8.61";"9.81";"1.06";"0.04";"2";"MOL";"0";"25";"6";"4";"0";"344.1736";"BASE";"C19H24N2O4";"COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1"
"CHEMBL648";"CYCLIZINE";"CYCLIZINE|Cyclizine|Marezine";"Small molecule";"4";"266.39";"125";"322";"3.02";"6.48";"2";"0";"0";"3";"N";"0.84";"None";"8.20";"3.55";"2.68";"2";"MOL";"0";"20";"2";"0";"0";"266.1783";"NEUTRAL";"C18H22N2";"CN1CCN(C(c2ccccc2)c2ccccc2)CC1"
"CHEMBL305660";"EBASTINE";"EBASTINE|Kestine|LAS W-090|LAS-W-090|RP 64305|RP-64305";"Small molecule";"3";"469.67";"147";"820";"7.22";"29.54";"3";"0";"1";"9";"N";"0.31";"None";"8.43";"6.96";"5.89";"3";"MOL";"0";"35";"3";"0";"1";"469.2981";"NEUTRAL";"C32H39NO2";"CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1"
"CHEMBL1159717";"TULOBUTEROL";"BRELOMAX|RESPACAL|TULOBUTEROL|TULOBUTEROL HYDROCHLORIDE";"Small molecule";"4";"227.74";"12";"21";"2.76";"32.26";"2";"2";"0";"3";"Y";"0.83";"13.90";"9.55";"2.56";"0.44";"1";"MOL";"0";"15";"2";"2";"0";"227.1077";"BASE";"C12H18ClNO";"CC(C)(C)NCC(O)c1ccccc1Cl"
"CHEMBL485259";"EUCALYPTOL";"CINEOLE|EUCALYPTOL|FEMA NO. 2465|NSC-6171";"Small molecule";"3";"154.25";"228";"800";"2.74";"9.23";"1";"0";"0";"0";"Y";"0.52";"None";"None";"2.35";"2.35";"0";"MOL";"0";"11";"1";"0";"0";"154.1358";"NEUTRAL";"C10H18O";"CC12CCC(CC1)C(C)(C)O2"
"CHEMBL184618";"FRAMYCETIN";"ANTIBIOTIQUE EF 185|FRAMYCETIN|NEOMYCIN B";"Small molecule";"3";"614.65";"212";"1723";"-8.90";"353.11";"19";"13";"3";"9";"N";"0.11";"12.15";"9.71";"-8.42";"-15.47";"0";"MOL";"0";"42";"19";"19";"3";"614.3123";"BASE";"C23H46N6O13";"NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O"
"CHEMBL1492";"DIPHENYLPYRALINE";"DIPHENYLPYRALINE|Diphenylpyraline";"Small molecule";"4";"281.40";"14";"20";"3.89";"12.47";"2";"0";"0";"4";"N";"0.84";"None";"8.87";"3.66";"2.18";"2";"MOL";"0";"21";"2";"0";"0";"281.1780";"BASE";"C19H23NO";"CN1CCC(OC(c2ccccc2)c2ccccc2)CC1"
