"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Molecular Species";"Molecular Formula";"Smiles"
"CHEMBL453";"SULFISOXAZOLE";"Entusil|Eryzole|Gantrisin|NSC-13120|NSC-683536|Neazolin|Pediazole|SOSOL|SOXAZOLE|SULFAFURAZOLE|SULFALAR|SULFISOXAZOLE|SULPHAFURAZOLE|SULSOXIN|Sulfafurazole|Sulfisoxazole|Sulphafurazole";"Small molecule";"4";"267.31";"148";"844";"1.67";"98.22";"5";"2";"0";"3";"N";"0.82";"5.80";"2.17";"0.73";"-0.14";"2";"MOL";"0";"18";"6";"3";"0";"267.0678";"ACID";"C11H13N3O3S";"Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C"
"CHEMBL632";"BETAMETHASONE";"ALPHATREX|BETA-VAL|BETAMETHASONE|BETNELAN|Betasolan|Betatrex|Celestone|Dermabet|FLUBENISOLONE|Lotrisone|NSC-39470|SCH 4831|SCH-4831|Taclonex|Uticort|VISUBETA";"Small molecule";"4";"392.47";"150";"816";"1.90";"94.83";"5";"3";"0";"2";"N";"0.67";"12.42";"None";"1.68";"1.68";"0";"MOL";"0";"28";"5";"3";"0";"392.1999";"NEUTRAL";"C22H29FO5";"C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO"
"CHEMBL1650";"CORTISONE ACETATE";"CORTATE|CORTELAN|CORTISONE|CORTISONE 21-ACETATE|CORTISONE ACETATE|CORTISTAB|CORTISYL|Cortisone Acetate|Cortone|NSC-49420";"Small molecule";"4";"402.49";"128";"302";"2.56";"97.74";"6";"1";"0";"3";"N";"0.73";"12.60";"None";"2.10";"2.10";"0";"MOL";"0";"29";"6";"1";"0";"402.2042";"NEUTRAL";"C23H30O6";"CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C"
"CHEMBL1201266";"LODOXAMIDE";"LODOXAMIDE";"Small molecule";"4";"311.64";"6";"49";"0.26";"156.59";"5";"4";"0";"2";"N";"0.57";"0.56";"None";"0.83";"-6.23";"1";"MOL";"0";"21";"9";"4";"0";"310.9945";"ACID";"C11H6ClN3O6";"N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1"
"CHEMBL3833375";"SODIUM BORATE";"SODIUM BORATE";"Small molecule";"0";"381.37";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"158.0173";"None";"H20B4Na2O17";"O.O.O.O.O.O.O.O.O.O.[Na+].[Na+].[O-]B1OB2OB([O-])OB(O1)O2"
"CHEMBL2104906";"NANDROLONE CYCLOTATE";"NANDROLONE|NANDROLONE CYCLOHEXYLPROPIONATE|NANDROLONE CYCLOTATE|RS-3268R";"Small molecule";"0";"422.61";"";"";"6.18";"43.37";"3";"0";"1";"2";"N";"0.39";"None";"None";"5.94";"5.94";"0";"MOL";"0";"31";"3";"0";"1";"422.2821";"NEUTRAL";"C28H38O3";"CC12C=CC(C(=O)O[C@H]3CC[C@H]4[C@@H]5CCC6=CC(=O)CC[C@@H]6[C@H]5CC[C@]34C)(CC1)CC2"
"CHEMBL647";"APRACLONIDINE";"APRACLONIDINE|Apraclonidine|IOPIDINE";"Small molecule";"4";"245.11";"24";"62";"1.76";"62.44";"2";"3";"0";"1";"N";"0.66";"None";"9.71";"1.21";"-0.16";"1";"MOL";"0";"15";"4";"4";"0";"244.0283";"BASE";"C9H10Cl2N4";"Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1"
"CHEMBL667";"ACETYLCHOLINE";"ACETYLCHOLINE|Acetylcholine";"Small molecule";"4";"146.21";"54";"300";"0.26";"26.30";"2";"0";"0";"3";"Y";"0.42";"None";"None";"-4.22";"-4.22";"0";"MOL";"0";"10";"3";"0";"0";"146.1176";"NEUTRAL";"C7H16NO2+";"CC(=O)OCC[N+](C)(C)C"
"CHEMBL469";"KETOROLAC";"KETOROLAC|Ketorolac";"Small molecule";"4";"255.27";"132";"758";"2.29";"59.30";"3";"1";"0";"3";"Y";"0.86";"3.84";"None";"2.28";"-0.96";"2";"MOL";"0";"19";"4";"1";"0";"255.0895";"ACID";"C15H13NO3";"O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O"
"CHEMBL1200656";"NATAMYCIN";"ANTIBIOTIC A-5283|CL 12,625|CL-12625|E-235|E235|INS NO.235|INS-235|Myprozine|NATAMYCIN|Natacyn|PIMAFUCIN|PIMARICIN|Pimaricin";"Small molecule";"4";"665.73";"137";"387";"0.12";"230.99";"13";"7";"3";"3";"N";"0.16";"3.69";"9.11";"-1.69";"-1.70";"0";"MOL";"0";"47";"14";"8";"3";"665.3047";"ZWITTERION";"C33H47NO13";"C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O"
"CHEMBL1201407";"UNOPROSTONE";"UNOPROSTONE";"Small molecule";"0";"382.54";"6";"19";"4.26";"94.83";"4";"3";"0";"15";"N";"0.29";"4.31";"None";"3.91";"0.96";"0";"MOL";"0";"27";"5";"3";"0";"382.2719";"ACID";"C22H38O5";"CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O"
"CHEMBL1200384";"BETAMETHASONE DIPROPIONATE";"Alphatrex|BETAMETHASONE 17,21-DIPROPIONATE|BETAMETHASONE DIPROPIONATE|DIPROLENE AF|Diprolene|Diprosone|SCH 11460|SCH-11460|SERNIVO";"Small molecule";"4";"504.60";"13";"56";"3.82";"106.97";"7";"1";"1";"6";"N";"0.55";"13.61";"None";"3.96";"3.96";"0";"MOL";"0";"36";"7";"1";"1";"504.2523";"NEUTRAL";"C28H37FO7";"CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C"
"CHEMBL19";"METHAZOLAMIDE";"L-584601|METHAZOLAMIDE|Methazolamide|NEPTAZANE|VVP-808|VVP808";"Small molecule";"4";"236.28";"63";"686";"-1.42";"107.41";"6";"1";"0";"1";"N";"0.64";"7.21";"None";"-0.59";"-0.93";"1";"MOL";"0";"14";"7";"2";"0";"236.0038";"NEUTRAL";"C5H8N4O3S2";"CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C"
"CHEMBL1517";"OXYTETRACYCLINE";"BERKMYCEN|CHEMOCYCLINE|E703|GALENOMYCIN|Hi-Tet|IMPERACIN|Microtet|NSC-9169|OXITETRACYCLINE|OXTC|OXYMYCIN|OXYTETRACYCLINE|OXYTETRACYCLINE DIHYDRATE|OXYTETRAMIX-250|Oxytetracycline|TERRAFUNGINE|Terramycin|Tetraplex|UNIMYCIN";"Small molecule";"4";"460.44";"183";"717";"-1.24";"201.85";"10";"7";"1";"2";"N";"0.26";"2.84";"7.38";"-4.50";"-4.82";"1";"MOL";"0";"33";"11";"8";"2";"460.1482";"ACID";"C22H24N2O9";"CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12"
"CHEMBL455";"SULFACETAMIDE";"Bleph-10|Bleph-30|Cetamide|FML-S|Klaron|NSC-63871|Ocusulf-10|Ocusulf-30|SULF-10|SULF-15|SULFACETAMIDE|SULFACETAMIDE (TRIPLE SULFA)|SULPHACETAMIDE|Sulfacel-15|Sulfacetamide|Sulfair-15|Sulster|Sulten-10";"Small molecule";"4";"214.25";"35";"89";"0.09";"89.26";"4";"2";"0";"2";"N";"0.68";"4.30";"2.14";"-0.26";"-1.20";"1";"MOL";"0";"14";"5";"3";"0";"214.0412";"ACID";"C8H10N2O3S";"CC(=O)NS(=O)(=O)c1ccc(N)cc1"
"CHEMBL44875";"BIBROCATHOL";"BIBROCATHIN|BIBROCATHOL|BISMUCATEBROL|CABIS BROMATUM";"Small molecule";"0";"649.67";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"None";"None";"645.6463";"None";"C6HBiBr4O3";""
"CHEMBL3989676";"OXYPHENBUTAZONE";"OXAZOLIDIN|OXIPHENBUTAZONE|OXYPHENBUTAZONE|TANDERIL|TANDERIL CHLORAMPHEN|Tandearil";"Small molecule";"4";"342.40";"";"";"3.49";"60.85";"3";"1";"0";"5";"N";"0.86";"4.73";"None";"3.83";"1.83";"2";"MOL";"0";"24";"5";"1";"0";"324.1474";"ACID";"C19H22N2O4";"CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O.O"
"CHEMBL1200799";"TRAVOPROST";"AL-6221|IZBA|TRAVATAN Z|TRAVOPROST|Travatan";"Small molecule";"4";"500.55";"7";"20";"4.43";"96.22";"6";"3";"1";"12";"N";"0.22";"13.95";"None";"3.84";"3.84";"1";"MOL";"0";"35";"6";"3";"1";"500.2386";"NEUTRAL";"C26H35F3O6";"CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1"
"CHEMBL184618";"FRAMYCETIN";"ANTIBIOTIQUE EF 185|FRAMYCETIN|NEOMYCIN B";"Small molecule";"3";"614.65";"212";"1723";"-8.90";"353.11";"19";"13";"3";"9";"N";"0.11";"12.15";"9.71";"-8.42";"-15.47";"0";"MOL";"0";"42";"19";"19";"3";"614.3123";"BASE";"C23H46N6O13";"NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O"
"CHEMBL1201173";"MEDRYSONE";"HYDROXYMESTERONE|MEDRYSONE|U-8471";"Small molecule";"4";"344.50";"21";"32";"3.94";"54.37";"3";"1";"0";"1";"N";"0.78";"None";"None";"3.13";"3.13";"0";"MOL";"0";"25";"3";"1";"0";"344.2351";"NEUTRAL";"C22H32O3";"CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C"
"CHEMBL1384";"KANAMYCIN";"KANAMYCIN|Kanamycin";"Small molecule";"4";"484.50";"241";"2007";"-7.29";"282.61";"15";"11";"2";"6";"N";"0.17";"12.05";"9.34";"-7.06";"-12.20";"0";"MOL";"0";"33";"15";"15";"2";"484.2381";"BASE";"C18H36N4O11";"NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O"
"CHEMBL1201237";"LEVOBUNOLOL";"LEVOBUNOLOL|Levobunolol";"Small molecule";"4";"291.39";"111";"315";"2.33";"58.56";"4";"2";"0";"5";"N";"0.87";"None";"9.66";"2.18";"-0.04";"1";"MOL";"0";"21";"4";"2";"0";"291.1834";"BASE";"C17H25NO3";"CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O"
"CHEMBL1440";"TETRACYCLINE";"ACHROMYCIN V|Achromycin|Cyclopar|E701|ECONOMYCIN|Liquamycin|NSC-108579|PANMYCIN|SUPRAMYCIN|SUSTAMYCIN|TETRABID ORGANON|TETRACYCLINE|Tetracycline|Tetracyn|Vetquamycin";"Small molecule";"4";"444.44";"330";"5050";"-0.21";"181.62";"9";"6";"1";"2";"N";"0.34";"2.91";"8.81";"-3.47";"-3.70";"1";"MOL";"0";"32";"10";"7";"1";"444.1533";"ZWITTERION";"C22H24N2O8";"CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12"
"CHEMBL2104910";"SULFADICRAMIDE";"SULFADICRAMIDE|SULFADICROLAMIDE";"Small molecule";"0";"254.31";"";"";"1.04";"89.26";"4";"2";"0";"3";"N";"0.62";"4.41";"2.11";"1.13";"0.19";"1";"MOL";"0";"17";"5";"3";"0";"254.0725";"ACID";"C11H14N2O3S";"CC(C)=CC(=O)NS(=O)(=O)c1ccc(N)cc1"
"CHEMBL413";"SIROLIMUS";"AY-22989|L04AA10|NSC-226080|RAPAMYCIN|Rapamune|SIROLIMUS|SM-88 COMPONENT SIROLIMUS|WY-090217";"Small molecule";"4";"914.19";"945";"2626";"6.18";"195.43";"13";"3";"3";"6";"N";"0.16";"9.96";"None";"7.45";"7.45";"0";"MOL";"0";"65";"14";"3";"3";"913.5551";"NEUTRAL";"C51H79NO13";"CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C"
"CHEMBL1091";"HYDROCORTISONE ACETATE";"BARQUINOL HC|CHLOROMYCETIN HYDROCORT|COLIFOAM|CORTIFOAM|CORTUCID|Cortef Acetate|Cortril|DRICORT|EPIFOAM|FRAMYCORT|FUCIDIN H|GENTICIN HC|GENTISONE HC|GPPE EAR SUSP|GPPE EYE CRM|GPPE FOAM AERO|HC45 HYDROCORT|HEMSOL-HC|HEPACORT PLUS|HYDROCAL|HYDROCORTISONE 21-ACETATE|HYDROCORTISONE ACETATE|Hydrocortisone Acetate|Hydrocortone|LANACORT|MICORT-HC|NEO-CORTEF|NSC-741|ORABASE HCA";"Small molecule";"4";"404.50";"36";"64";"2.35";"100.90";"6";"2";"0";"3";"N";"0.70";"12.61";"None";"1.72";"1.72";"0";"MOL";"0";"29";"6";"2";"0";"404.2199";"NEUTRAL";"C23H32O6";"CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C"
"CHEMBL1200538";"BETAMETHASONE ACETATE";"BETAMETHASONE 21-ACETATE|BETAMETHASONE ACETATE";"Small molecule";"4";"434.50";"5";"25";"2.47";"100.90";"6";"2";"0";"3";"N";"0.66";"12.44";"None";"2.12";"2.12";"0";"MOL";"0";"31";"6";"2";"0";"434.2105";"NEUTRAL";"C24H31FO6";"CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C"
"CHEMBL94";"PHYSOSTIGMINE";"ESERINE|MCV-4484|NSC-30782|PHYSOSTIGMINE|Physostigmine";"Small molecule";"4";"275.35";"161";"783";"1.77";"44.81";"4";"1";"0";"1";"N";"0.85";"None";"6.59";"2.23";"2.17";"1";"MOL";"0";"20";"5";"1";"0";"275.1634";"NEUTRAL";"C15H21N3O2";"CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C"
"CHEMBL1950576";"DIHYDROSTREPTOMYCIN";"DIHYDROSTREPTOMYCIN|Dihydrostreptomycin";"Small molecule";"4";"583.60";"3";"20";"-7.95";"334.59";"15";"15";"3";"9";"N";"0.09";"11.91";"11.20";"-7.35";"-12.52";"0";"MOL";"0";"40";"19";"17";"3";"583.2813";"BASE";"C21H41N7O12";"CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O"
"CHEMBL1141";"POTASSIUM IODIDE";"Iosat|JODETTEN DEPOT|KALIUMJODID|NSC-77362|POT IODIDE AMMONIAT|POTASSIUM IODIDE|Thyro-Block|Thyrosafe|Thyroshield";"Small molecule";"4";"166.00";"9";"10";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"165.8682";"None";"IK";"[I-].[K+]"
"CHEMBL1201064";"FLUOROMETHOLONE ACETATE";"FLUOROMETHOLONE ACETATE|Flarex|U-17,323|U-17323";"Small molecule";"4";"418.51";"56";"57";"3.49";"80.67";"5";"1";"0";"2";"N";"0.69";"13.64";"None";"2.86";"2.86";"0";"MOL";"0";"30";"5";"1";"0";"418.2156";"NEUTRAL";"C24H31FO5";"CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C"
"CHEMBL278020";"NEOSTIGMINE";"NEOSTIGMINE";"Small molecule";"4";"223.30";"25";"43";"1.94";"29.54";"2";"0";"0";"2";"Y";"0.72";"None";"None";"-2.25";"-2.25";"1";"MOL";"0";"16";"4";"0";"0";"223.1441";"None";"C12H19N2O2+";"CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1"
"CHEMBL1089221";"BENDAZAC";"AF 1934 [LYSINE]|BENDAZAC|BINDAZAC";"Small molecule";"4";"282.30";"9";"1526";"2.55";"64.35";"4";"1";"0";"5";"N";"0.78";"3.66";"None";"3.06";"-0.26";"3";"MOL";"0";"21";"5";"1";"0";"282.1004";"ACID";"C16H14N2O3";"O=C(O)COc1nn(Cc2ccccc2)c2ccccc12"
"CHEMBL1021";"NEPAFENAC";"AHR-9434|AL-6515|ILEVRO|NEPAFENAC|Nevanac";"Small molecule";"4";"254.29";"7";"21";"1.53";"86.18";"3";"2";"0";"4";"N";"0.64";"None";"1.83";"2.08";"2.08";"2";"MOL";"0";"19";"4";"4";"0";"254.1055";"NEUTRAL";"C15H14N2O2";"NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N"
"CHEMBL2104722";"PICLOXYDINE";"PICLOXYDINE";"Small molecule";"0";"475.39";"2";"4";"3.05";"150.00";"4";"8";"1";"2";"N";"0.25";"None";"10.07";"3.40";"-1.83";"2";"MOL";"0";"32";"10";"8";"1";"474.1562";"BASE";"C20H24Cl2N10";"N=C(NC(=N)N1CCN(C(=N)NC(=N)Nc2ccc(Cl)cc2)CC1)Nc1ccc(Cl)cc1"
"CHEMBL1196";"PROPARACAINE";"Alcaine|Kainair|Ophthaine|Ophthetic|PROPARACAINE|PROXYMETACAINE|Paracaine|Proparacaine";"Small molecule";"4";"294.39";"112";"299";"2.56";"64.79";"5";"1";"0";"9";"N";"0.56";"None";"8.96";"2.60";"1.03";"1";"MOL";"0";"21";"5";"2";"0";"294.1943";"BASE";"C16H26N2O3";"CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N"
"CHEMBL20835";"ACECLIDINE";"ACECLIDINE|Glaucostat";"Small molecule";"0";"169.22";"70";"98";"0.64";"29.54";"3";"0";"0";"1";"Y";"0.54";"None";"9.17";"0.30";"-1.48";"0";"MOL";"0";"12";"3";"0";"0";"169.1103";"BASE";"C9H15NO2";"CC(=O)OC1CN2CCC1CC2"
"CHEMBL218490";"DORZOLAMIDE";"DORZANT|DORZOLAMIDE|Dorzolamide|MK-507|TRUSOPT|Trusopt";"Small molecule";"4";"324.45";"45";"601";"0.61";"106.33";"6";"2";"0";"3";"N";"0.85";"8.16";"6.88";"-0.12";"-0.07";"1";"MOL";"0";"19";"6";"3";"0";"324.0272";"NEUTRAL";"C10H16N2O4S3";"CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21"
"CHEMBL1200574";"SODIUM CHLORIDE";"10% SODIUM CHLORIDE INJECTION|AQSIA (BALANCED SALT SOLN)|ASKINA|ASKINA JET|B1655|BALANCED SALT|BRONCHO SALINE|BSS (BALANCED SALT SOLN)|FLOWFUSOR|FRESENIUS|HYPROMELLOSE IN RINGERS SOLN|IOCARE (BALANCED SALT SOLN)|IRRICLENS|ISOT SALINE|ISOTONIC|LABMIST|LOCKES|LS-1700|MACOPERF|MINIVERSOL|MURO 128|NINE LIVES|NORMASOL|NSC-77364|OFT CUSI ANTIEDEMA|OPTIFLO S|PHYSIOMER|RINGER'S|RINGER-LOCKE|RNS-60 COMPONENT SALINE|RNS60 COMPONENT SALINE|S-CHLOR SF|SALEX|SALINE|SALINE SOLUTION|SALINE STERIPOULE|SALINEX|SEA WATER|SLOW SOD|SODICLOR|SODIUM CHLORIDE|SODIUM CHLORIDE 14.6%|SODIUM CHLORIDE 23.4%|SODIUM CHLORIDE SOLUTION|SODIUM CHLORIDE, HYPERTONIC|STERAC|STERI-WASH|STERIJET|SYRISAL|Sodium Chloride, Hypertonic|TOPICLENS|TUBILUX|Table Salt|URIFLEX-S|URIFLEX-SP|UROCLENS|VITACLEAN";"Small molecule";"4";"58.44";"15";"136";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"57.9586";"None";"ClNa";"[Cl-].[Na+]"
"CHEMBL1200762";"BETAMETHASONE SODIUM PHOSPHATE";"BETAM-OPHTAL|BETAMETHASONE 21-PHOSPHATE DISODIUM SALT|BETAMETHASONE SODIUM PHOSPHATE|BETNESOL|BETNESOL-N|Celestone|NSC-90616|VISTAMETHASONE|VISTAMETHASONE N";"Small molecule";"4";"516.41";"";"";"2.01";"141.36";"6";"4";"0";"4";"N";"0.46";"1.18";"None";"1.56";"-2.01";"0";"MOL";"0";"32";"8";"4";"0";"472.1662";"ACID";"C22H28FNa2O8P";"C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+]"
"CHEMBL517712";"ATROPINE";"ATROPINE|ATROPINE (AUTOINJECTOR)|Atroject|Atropen|Atrophate|Atropine|Isopto Atropine";"Small molecule";"4";"289.37";"166";"1061";"1.93";"49.77";"4";"1";"0";"4";"N";"0.86";"None";"9.39";"1.57";"-0.41";"1";"MOL";"0";"21";"4";"1";"0";"289.1678";"BASE";"C17H23NO3";"CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2"
"CHEMBL3989507";"EDETATE DISODIUM";"DISODIUM EDETATE|EDETATE DISODIUM|ETHYLENEDIAMINETETRAACETATE|ETHYLENEDINITRILOTETRAACETATE DISODIUM|Endrate|SODIUM EDETATE|SODIUM VERSENATE";"Small molecule";"4";"372.24";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"336.0546";"None";"C10H18N2Na2O10";"O.O.O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O.[Na+].[Na+]"
"CHEMBL1200";"BENOXINATE";"Benoxinate|OXYBUPROCAINE";"Small molecule";"4";"308.42";"18";"23";"2.95";"64.79";"5";"1";"0";"10";"N";"0.41";"None";"8.96";"3.05";"1.48";"1";"MOL";"0";"22";"5";"2";"0";"308.2100";"BASE";"C17H28N2O3";"CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N"
"CHEMBL1266";"TETRAHYDROZOLINE";"TETRAHYDROZOLINE|TETRYZOLINE|Tetrahydrozoline|Tyzine";"Small molecule";"4";"200.28";"14";"33";"2.11";"24.39";"2";"1";"0";"1";"Y";"0.74";"None";"10.17";"2.24";"-0.02";"1";"MOL";"0";"15";"2";"1";"0";"200.1313";"BASE";"C13H16N2";"c1ccc2c(c1)CCCC2C1=NCCN1"
"CHEMBL370805";"COCAINE";"COCAINE|IDS-NC-004|RX-0041|RX0041";"Small molecule";"4";"303.36";"39";"801";"1.87";"55.84";"5";"0";"0";"3";"N";"0.80";"None";"8.85";"2.28";"0.82";"1";"MOL";"0";"22";"5";"0";"0";"303.1471";"BASE";"C17H21NO4";"COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C"
"CHEMBL839";"CARTEOLOL";"CARTEOLOL|Carteolol|Cartrol|Ocupress";"Small molecule";"4";"292.38";"27";"67";"1.70";"70.59";"4";"3";"0";"5";"N";"0.77";"13.41";"9.76";"1.42";"-0.89";"1";"MOL";"0";"21";"5";"3";"0";"292.1787";"BASE";"C16H24N2O3";"CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2"
"CHEMBL389621";"HYDROCORTISONE";"ACETASOL HC|ACTICORT|AEROSEB-HC|ALA-CORT|ALA-SCALP|ALKINDI SPRINKLE|ALPHADERM|ANFLAM|ANUGESIC HC|ANUSOL HC|ANUSOL PLUS HC|ANUSOL SOOTHING RELIEF|Anucort-HC|Anusol-HC|BALNEOL-HC|BETA-HC|CALMURID HC|CANESTEN HC|CETACORT|CIPRO HC|COBADEX|COLOCORT|CORLAN|CORT-DOME|CORTENEM|CORTENEMA|CORTISOL|Cor-Oticin|Cortef|Cortifoam|Cortril|DAKTACORT|DAKTACORT HYDROCORT|DERMA CARE HYDROCORT|DERMACORT|DERMASPRAY DEMANG|DIODERM|DOME-CORT|ECONACORT|EFCORTELAN P|ELDECORT|EPICORT|EURAX-HC|EURAX-HYDROCORT|EVACORT|EXE-CORT|FLEXICORT|GERMOLOIDS HC|GLYCORT|GREGODERM|H-CORT|HC #1|HC #4|HC (HYDROCORTISONE)|HI-COR|HYDRO-RX|HYDROCORT IN CALAMINE OILY|HYDROCORT IN CETOMACROGOL FOR A|HYDROCORT IN WTE SOFT PARAF|HYDROCORTISONE|HYDROCORTISONE IN ABSORBASE|HYDRODERM|HYDRODERM HC|Hydrocortisone|Hydrocortone|Hytone|JUNGLE FOR|Locoid|MEDICORT|MILDISON LIPOCREAM|Micort-HC|NOGENIC HC|NSC-10483|NUTRACORT|NYBADEX|NYSTAFORM-HC|Neo-Cortef|OTOSEPTIL|OTOSPORIN|Ophthocort|PENECORT|PERINAL|PLENADREN|PROCTOCORT|PROCTOCREAM HC|PROCTOFOAM HC|PROCTOSEDYL|QUINOCORT|SENTIAL HC|STIE-CORT|SYNACORT|TERRA-CORTRIL NYSTATIN|TEXACORT|TIMOCORT|TIMODINE|TOPISONE|TRI-CICATRIN|Terra-Cortril|U-Cort|UNIROID|UNIROID HC|XYLOPROCT|ZENOXONE";"Small molecule";"4";"362.47";"244";"1345";"1.78";"94.83";"5";"3";"0";"2";"N";"0.70";"12.59";"None";"1.28";"1.28";"0";"MOL";"0";"26";"5";"3";"0";"362.2093";"NEUTRAL";"C21H30O5";"C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO"
