"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Molecular Species";"Molecular Formula";"Smiles"
"CHEMBL384467";"DEXAMETHASONE";"AEROSEB-DEX|DECADERM|DECADRON-75|DECASPRAY|DEXACORTISYL|DEXAFREE|DEXAMETHASONE|DEXAMETHASONE INTENSOL|DEXAMETHASONE METASULFOBENZOATE SODIUM|DEXAMETHASONE PALMITATE|DEXAMETHASONE VALERATE|DEXONE 0.5|DEXONE 0.75|DEXONE 1.5|DEXONE 4|DEXSOL|DEXTENZA|DEXYCU|DEXYCU KIT|DROPODEX|Dalalone|Decadron|Decadron-LA|Dexacen-4|Dexacort|Dexair|Dexamethasone|Dexone|FLUORMETHYLPREDNISOLONE|GPPE EAR SPY|HEMADY|Hexadrol|ISV-305|Kortico Injection|MARTAPAN|MAXITROL|Maxidex|Mymethasone|NSC-34521|Neodecadron|ORADEXON|OTO-104|OTOMIZE|OZURDEX|SOFRADEX|SPERSADEX COMP|TOBRADEX";"Small molecule";"4";"392.47";"295";"2860";"1.90";"94.83";"5";"3";"0";"2";"N";"0.67";"12.42";"None";"1.68";"1.68";"0";"MOL";"0";"28";"5";"3";"0";"392.1999";"NEUTRAL";"C22H29FO5";"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO"
"CHEMBL508102";"CARBIMAZOLE";"ATHYROMAZOLE|CARBIMAZOLE|NEO-MERCAZOLE 20|NEO-MERCAZOLE 5";"Small molecule";"4";"186.24";"119";"613";"1.56";"36.16";"5";"0";"0";"1";"N";"0.62";"None";"None";"1.35";"1.35";"1";"MOL";"0";"12";"4";"0";"0";"186.0463";"None";"C7H10N2O2S";"CCOC(=O)n1ccn(C)c1=S"
"CHEMBL1200878";"TRIAMCINOLONE HEXACETONIDE";"Aristospan|CL 34433|CL-34433|LEDERSPAN|TATBA|TRIAMCINOLONE HEXACETONIDE";"Small molecule";"4";"532.65";"";"";"4.41";"99.13";"7";"1";"1";"4";"N";"0.54";"13.61";"None";"4.12";"4.12";"0";"MOL";"0";"38";"7";"1";"1";"532.2836";"NEUTRAL";"C30H41FO7";"CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C"
"CHEMBL1200909";"PREDNISOLONE TEBUTATE";"Hydeltra-TBA|PREDNISOLONE BUTYLACETATE|PREDNISOLONE TEBUTATE";"Small molecule";"4";"458.60";"2";"7";"3.54";"100.90";"6";"2";"0";"4";"N";"0.63";"12.61";"None";"3.45";"3.45";"0";"MOL";"0";"33";"6";"2";"0";"458.2668";"NEUTRAL";"C27H38O6";"CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C"
"CHEMBL1201010";"FLUDROCORTISONE ACETATE";"Astonin|FLORINEF|FLUDROCORTISONE 21-ACETATE|FLUDROCORTISONE ACETATE|FLUORHYDROCORTISONE ACETATE|Fludrocortone|NSC-15186|PANOTILE";"Small molecule";"4";"422.49";"112";"549";"2.44";"100.90";"6";"2";"0";"3";"N";"0.68";"12.58";"None";"1.76";"1.76";"0";"MOL";"0";"30";"6";"2";"0";"422.2105";"NEUTRAL";"C23H31FO6";"CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C"
"CHEMBL1530428";"DEXAMETHASONE ACETATE";"DECADRON-LA|DEXAMETHASONE 21-ACETATE|DEXAMETHASONE ACETATE|DEXAMETHASONE ACETATE MONOHYDRATE|Decadron|NSC-39471";"Small molecule";"4";"434.50";"21";"46";"2.47";"100.90";"6";"2";"0";"3";"N";"0.66";"12.44";"None";"2.12";"2.12";"0";"MOL";"0";"31";"6";"2";"0";"434.2105";"NEUTRAL";"C24H31FO6";"CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C"
"CHEMBL1201081";"METHYLPREDNISOLONE SODIUM SUCCINATE";"A-METHAPRED|METHYLPREDNISOLONE|METHYLPREDNISOLONE 21-SUCCINATE SODIUM SALT|METHYLPREDNISOLONE SODIUM SUCCINATE|MIN-I-MIX|NSC-48989|SOLU-MEDRONE|Solu-medrol|Urbasone";"Small molecule";"4";"496.53";"5";"14";"2.22";"138.20";"7";"3";"0";"6";"N";"0.50";"3.66";"None";"1.83";"-1.50";"0";"MOL";"0";"34";"8";"3";"0";"474.2254";"ACID";"C26H33NaO8";"C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)[O-])[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12.[Na+]"
"CHEMBL131";"PREDNISOLONE";"CORTALONE|DEKOTIL|DELTACORTRIL|DELTALONE|DILACORT|Delta-cortef|Desowen|FERNISOLONE-P|Hydeltra|Hydeltra-Tba|Meti-derm|Meticortelone|NSC-9120|NSC-9900|Neo-Delta-Cortef|PEVANTI|PRECORTISYL|PRECORTISYL FTE|PREDNISOLONE|PRELONE|Poly-Pred|Pred-G|Prednisolone|SCHERIPROCT|Servisone|Sterane|Tridesilon|Verdeso";"Small molecule";"4";"360.45";"171";"1434";"1.56";"94.83";"5";"3";"0";"2";"N";"0.69";"12.59";"None";"1.27";"1.27";"0";"MOL";"0";"26";"5";"3";"0";"360.1937";"NEUTRAL";"C21H28O5";"C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO"
"CHEMBL1232132";"DIBROMOTYROSINE";"DIBROMOTYROSINE";"Small molecule";"0";"338.98";"20";"22";"1.87";"83.55";"3";"3";"0";"3";"N";"0.79";"0.36";"9.44";"0.05";"-0.68";"1";"MOL";"0";"15";"4";"4";"0";"336.8949";"ZWITTERION";"C9H9Br2NO3";"N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(=O)O"
"CHEMBL1200562";"HYDROCORTISONE VALERATE";"HYDROCORTISONE VALERATE|WESTCORT";"Small molecule";"4";"446.58";"13";"28";"3.52";"100.90";"6";"2";"0";"6";"N";"0.61";"13.75";"None";"3.31";"3.31";"0";"MOL";"0";"32";"6";"2";"0";"446.2668";"NEUTRAL";"C26H38O6";"CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C"
"CHEMBL1152";"PREDNISOLONE ACETATE";"ECONOPRED|FLO-PRED|Meticortelone|NSC-10966|Omnipred|PRED FORTE|PRED FTE|PRED MILD|PREDNISOLONE 21-ACETATE|PREDNISOLONE ACETATE|Prednisolone Acetate|Sterane|ULTRACORTENOL";"Small molecule";"4";"402.49";"26";"40";"2.13";"100.90";"6";"2";"0";"3";"N";"0.70";"12.61";"None";"1.71";"1.71";"0";"MOL";"0";"29";"6";"2";"0";"402.2042";"NEUTRAL";"C23H30O6";"CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C"
"CHEMBL1200376";"BETAMETHASONE BENZOATE";"BETAMETHASONE BENZOATE|Uticort|W 5975|W-5975";"Small molecule";"4";"496.58";"1";"18";"3.76";"100.90";"6";"2";"0";"4";"N";"0.62";"13.41";"None";"4.18";"4.18";"1";"MOL";"0";"36";"6";"2";"0";"496.2261";"NEUTRAL";"C29H33FO6";"C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO"
"CHEMBL1200449";"TRIAMCINOLONE DIACETATE";"Aristocort|Kenacort|Orion|Polcortolon|TRIAMCINOLONE 16,21-DIACETATE|TRIAMCINOLONE DIACETATE|Tedarol";"Small molecule";"4";"478.51";"8";"11";"1.76";"127.20";"8";"2";"0";"4";"N";"0.59";"11.73";"None";"1.12";"1.12";"0";"MOL";"0";"34";"8";"2";"0";"478.2003";"NEUTRAL";"C25H31FO8";"CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C"
"CHEMBL1200622";"PARICALCITOL";"COMPOUND 49510|COMPOUND-49510|PARICALCITOL|Zemplar";"Small molecule";"4";"416.65";"10";"41";"5.56";"60.69";"3";"3";"1";"5";"N";"0.51";"None";"None";"4.26";"4.26";"0";"MOL";"0";"30";"3";"3";"1";"416.3290";"NEUTRAL";"C27H44O3";"C[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C)C(C)(C)O"
"CHEMBL1201148";"MEPREDNISONE";"Betapar|MEPREDNISONE|NSC-527579|SCH 4358|SCH-4358";"Small molecule";"4";"372.46";"3";"8";"2.01";"91.67";"5";"2";"0";"2";"N";"0.77";"12.44";"None";"2.02";"2.02";"0";"MOL";"0";"27";"5";"2";"0";"372.1937";"NEUTRAL";"C22H28O5";"C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO"
