"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Molecular Species";"Molecular Formula";"Smiles"
"CHEMBL1200623";"ETHYLESTRENOL";"ETHYLESTRENOL|ETHYLNANDROL|ETHYLOESTRENOL|Maxibolin";"Small molecule";"4";"288.48";"121";"467";"5.09";"20.23";"1";"1";"1";"1";"N";"0.67";"None";"None";"4.69";"4.69";"0";"MOL";"0";"21";"1";"1";"1";"288.2453";"NEUTRAL";"C20H32O";"CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C"
"CHEMBL3707302";"MAGNESIUM LEVULINATE";"MAGNESIUM LEVULINATE";"Small molecule";"0";"254.52";"";"";"0.44";"54.37";"2";"1";"0";"3";"Y";"0.58";"4.32";"None";"-0.07";"-3.02";"0";"MOL";"0";"8";"3";"1";"0";"116.0473";"ACID";"C10H14MgO6";"CC(=O)CCC(=O)[O-].CC(=O)CCC(=O)[O-].[Mg+2]"
"CHEMBL2106575";"OLAFLUR";"OLAFLUR|SK&F 38095";"Small molecule";"0";"498.78";"";"";"5.22";"67.17";"5";"3";"1";"27";"N";"0.15";"None";"9.72";"5.75";"3.31";"0";"MOL";"0";"32";"5";"3";"1";"458.4447";"BASE";"C27H60F2N2O3";"CCCCCCCCCCCCCCCCCCN(CCO)CCCN(CCO)CCO.F.F"
"CHEMBL1200718";"MAGNESIA, [MILK OF]";"CREMAFFIN|CRM OF MAGNESIA|E528|Hydro-Magna|MAGNESIA MAGMA|MAGNESIA, [MILK OF]|MAGNESIUM HYDROXIDE|MIL-PAR|MILK OF MAGNESIA|Magnalax|Mint-O-Mag|Oxaine M|PHILLIPS MILK OF MAGNESIA|Phillips Magnesia Tablets|Phillips Milk of Magnesia Liquid";"Small molecule";"4";"58.32";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"57.9905";"None";"H2MgO2";"[Mg+2].[OH-].[OH-]"
"CHEMBL1484857";"SUCCINYLSULFATHIAZOLE";"SUCCINYLSULFATHIAZOLE";"Small molecule";"0";"355.40";"16";"25";"1.75";"125.46";"6";"3";"0";"7";"N";"0.69";"3.36";"0.59";"0.87";"-3.10";"2";"MOL";"0";"23";"8";"3";"0";"355.0297";"ACID";"C13H13N3O5S2";"O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1"
"CHEMBL91";"MICONAZOLE";"Conofite|DUMICOAT|Dermazole|LORAMYC|MICONAZOLE|Micatin|Miconazole|Monistat|Monistat-3|Monistat-Derm|NSC-170986|ORAVIG|Vusion";"Small molecule";"4";"416.14";"339";"2473";"6.45";"27.05";"3";"0";"1";"6";"N";"0.46";"None";"6.48";"5.96";"5.92";"3";"MOL";"0";"25";"3";"0";"1";"413.9860";"NEUTRAL";"C18H14Cl4N2O";"Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1"
"CHEMBL3833377";"ZINC GLUCONATE";"GLUCONIC ACID ZINC COMPLEX|ZINC GLUCONATE";"Small molecule";"3";"455.68";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"454.0301";"None";"C12H22O14Zn";"O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Zn+2]"
"CHEMBL70";"MORPHINE";"Avinza|Depodur|HYDROMORPHONE HYDROCHLORIDE IMPURITY, MORPHINE-|IDS-NM-009|Infumorph|Kadian|MORPHINE|Morphine|N02AA01";"Small molecule";"4";"285.34";"92";"1437";"1.20";"52.93";"4";"2";"0";"0";"N";"0.70";"10.26";"9.12";"0.90";"-0.60";"1";"MOL";"0";"21";"4";"2";"0";"285.1365";"BASE";"C17H19NO3";"CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5"
"CHEMBL2109152";"MINERAL OIL";"ALPHA KERI|ASHBOURNE EMOLLIENT|AVEENO|Balneol|DERMALO|DOUBLEBASE|E-905D|EMMOLATE|EMULSIDERM|GPPE EMOLLIENT|INS NO.905D|INS-905D|LACRI-LUBE|LIQ PARAF LIGHT|LIQUID PARAFFIN|LUBRI-TEARS|MINERAL OIL|Neo-Cultol|Nujol|OILATUM JNR|PARAFFIN, LIQUID|PETROLAGAR|PETROLATUM, LIQUID|RAE'S|ZEROLATUM|ZEROLATUM PLUS";"Small molecule";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";""
"CHEMBL1549";"HYDROCORTISONE CYPIONATE";"Cortef|HYDROCORTISONE CIPIONATE|HYDROCORTISONE CYCLOPENTYLPROPIONATE|HYDROCORTISONE CYPIONATE|Hydrocortisone Cypionate|NSC-10721";"Small molecule";"4";"486.65";"53";"54";"4.30";"100.90";"6";"2";"0";"6";"N";"0.54";"12.61";"None";"4.02";"4.02";"0";"MOL";"0";"35";"6";"2";"0";"486.2981";"NEUTRAL";"C29H42O6";"C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1"
"CHEMBL1096";"AMLEXANOX";"AA-673|AMLEXANOX|Aphthasol|CHX 3673|CHX-3673";"Small molecule";"4";"298.30";"42";"89";"2.75";"106.42";"5";"2";"0";"2";"N";"0.70";"4.31";"1.87";"3.65";"0.69";"3";"MOL";"0";"22";"6";"3";"0";"298.0954";"ACID";"C16H14N2O4";"CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1"
"CHEMBL2105085";"GEFARNATE";"DA 688|DA-688|GEFARNATE";"Small molecule";"3";"400.65";"4";"26";"8.42";"26.30";"2";"0";"1";"14";"N";"0.22";"None";"None";"8.18";"8.18";"0";"MOL";"0";"29";"2";"0";"1";"400.3341";"None";"C27H44O2";"CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C"
"CHEMBL3989751";"NEOMYCIN";"NEOMYCIN";"Small molecule";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";""
"CHEMBL1619528";"PIPENZOLATE";"PIPENZOLATE";"Small molecule";"4";"354.47";"1";"1";"3.09";"46.53";"3";"1";"0";"5";"N";"0.66";"11.05";"None";"-0.62";"-0.62";"2";"MOL";"0";"26";"4";"1";"0";"354.2064";"NEUTRAL";"C22H28NO3+";"CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1"
"CHEMBL1497";"BETAMETHASONE VALERATE";"AUDAVATE|AUDAVATE RD|BETACAP|BETAMETH VAL IN COAL TAR|BETAMETHASONE 17-VALERATE|BETAMETHASONE VALERATE|BETESIL|BETNOVATE RD|BETNOVATE-C|BETNOVATE-N|BETTAMOUSSE|BEXTASOL|Beta-val|Betaderm|Betatrex|Dermabet|FUCIBET|Luxiq|Valisone|Valnac|XEMACORT";"Small molecule";"4";"476.59";"11";"46";"3.64";"100.90";"6";"2";"0";"6";"N";"0.57";"13.41";"None";"3.71";"3.71";"0";"MOL";"0";"34";"6";"2";"0";"476.2574";"NEUTRAL";"C27H37FO6";"CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C"
"CHEMBL1140";"NIACINAMIDE";"FREEDERM|NIACINAMIDE|NIATIN|NICAM|NICOBION|NICOTINAMIDE|NICOTINIC ACID AMIDE|NICOTYLAMIDE|NSC-13128|NSC-27452|Niacinamide|PAPULEX";"Small molecule";"4";"122.13";"153";"859";"0.18";"55.98";"2";"1";"0";"1";"Y";"0.58";"13.39";"3.63";"-0.39";"-0.39";"1";"MOL";"0";"9";"3";"2";"0";"122.0480";"NEUTRAL";"C6H6N2O";"NC(=O)c1cccnc1"
"CHEMBL2110788";"BENZILONIUM";"BENZILONE";"Small molecule";"0";"354.47";"";"";"3.09";"46.53";"3";"1";"0";"6";"N";"0.64";"11.05";"None";"-0.78";"-0.78";"2";"MOL";"0";"26";"4";"1";"0";"354.2064";"NEUTRAL";"C22H28NO3+";"CC[N+]1(CC)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1"
"CHEMBL2104786";"PANTETHINE";"PANTETHINE";"Small molecule";"3";"554.73";"1";"1";"-1.63";"197.32";"10";"8";"2";"19";"N";"0.07";"12.38";"None";"-3.38";"-3.38";"0";"MOL";"0";"36";"12";"8";"3";"554.2444";"NEUTRAL";"C22H42N4O8S2";"CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO"
"CHEMBL2109005";"CASTOR OIL";"CASTOR OIL|CASTOR OIL, AROMATIC|FEMA NO. 2263|OLEUM RICINI|RICINUS COMMUNIS FIBRE OIL|RICINUS COMMUNIS OIL|RICINUS COMMUNIS SEED OIL";"Small molecule";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";""
"CHEMBL1200572";"MAGNESIUM OXIDE";"E-530|E530|INS NO.530|INS-530|MAG OX|MAG-OX 400|MAGDOSE|MAGNESIUM OXIDE|MAGNESIUM OXIDE HEAVY|MAGSTAR|OROMAG 160|OXIMAG|URO-MAG";"Small molecule";"4";"40.30";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"39.9800";"None";"MgO";"O=[Mg]"
"CHEMBL9967";"PIRENZEPINE";"ACI-91|GASTRI P|GASTROZEPIN|PIRENZEPINE";"Small molecule";"4";"351.41";"51";"298";"1.56";"68.78";"5";"1";"0";"2";"N";"0.89";"None";"7.20";"0.97";"0.76";"2";"MOL";"0";"26";"7";"1";"0";"351.1695";"NEUTRAL";"C19H21N5O2";"CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1"
"CHEMBL3707363";"TRIMETHYLDIPHENYLPROPYLAMINE";"TRIMETHYLDIPHENYLPROPYLAMINE";"Small molecule";"0";"253.39";"";"";"4.16";"3.24";"1";"0";"0";"5";"N";"0.77";"None";"9.91";"4.49";"2.02";"2";"MOL";"0";"19";"1";"0";"0";"253.1830";"BASE";"C18H23N";"CC(CC(c1ccccc1)c1ccccc1)N(C)C"
"CHEMBL49943";"FENPIPRANE";"FENPIPRANE";"Small molecule";"0";"279.43";"2";"2";"4.69";"3.24";"1";"0";"0";"5";"N";"0.77";"None";"9.85";"4.92";"2.51";"2";"MOL";"0";"21";"1";"0";"0";"279.1987";"BASE";"C20H25N";"c1ccc(C(CCN2CCCCC2)c2ccccc2)cc1"
"CHEMBL1200950";"CLIDINIUM BROMIDE";"CLIDINIUM BROMIDE|Quarzan|RO 2-3773|Ro-2-3773";"Small molecule";"4";"432.36";"10";"19";"2.70";"46.53";"3";"1";"0";"4";"N";"0.68";"11.05";"None";"-1.08";"-1.08";"2";"MOL";"0";"26";"4";"1";"0";"352.1907";"NEUTRAL";"C22H26BrNO3";"C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-]"
"CHEMBL857";"BIOTIN";"BIOTIN|Bioepiderm|Biotin|Biotin 100|MD-1003|NSC-63865|Vitamin H";"Small molecule";"4";"244.32";"26";"55";"0.80";"78.43";"3";"3";"0";"5";"N";"0.49";"4.40";"None";"0.32";"-2.57";"0";"MOL";"0";"16";"5";"3";"0";"244.0882";"ACID";"C10H16N2O3S";"O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12"
"CHEMBL1672054";"CASOPITANT";"CASOPITANT|Casopitant|GW-679769|GW679769|Rezonic|Zunrisa";"Small molecule";"3";"616.62";"16";"83";"6.65";"47.10";"3";"0";"2";"4";"N";"0.36";"None";"7.31";"4.97";"4.71";"2";"MOL";"0";"43";"6";"0";"2";"616.2648";"NEUTRAL";"C30H35F7N4O2";"CC(=O)N1CCN([C@H]2CCN(C(=O)N(C)[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1"
"CHEMBL2106123";"CALCIUM CITRATE";"CALCIUM CITRATE|CALCIUM CITRATE TETRAHYDRATE|Citracal|E-333(III)|INS NO.333(III)|INS-333(III)";"Small molecule";"4";"498.43";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"497.8948";"None";"C12H10Ca3O14";"O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Ca+2].[Ca+2].[Ca+2]"
"CHEMBL205596";"CHOLIC ACID";"CHOLIC ACID|Cholbam|Cholic Acid|E1000|Kolbam|NSC-6135|Orphacol";"Small molecule";"4";"408.58";"152";"686";"3.45";"97.99";"4";"4";"0";"4";"N";"0.57";"4.48";"None";"2.48";"-0.35";"0";"MOL";"0";"29";"5";"4";"0";"408.2876";"ACID";"C24H40O5";"C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O"
"CHEMBL1200500";"BECLOMETHASONE DIPROPIONATE";"AEROBEC 100|AEROBEC 50|AEROBEC FTE 250|ASMABEC CLICKHALER|ASMABEC SPACEHALER|BECLAZONE 100|BECLAZONE 100 E-BREATHE|BECLAZONE 200|BECLAZONE 250|BECLAZONE 250 E-BREATHE|BECLAZONE 50|BECLAZONE 50 E-BREATHE|BECLOAQUA 50|BECLOFORTE|BECLOFORTE E-BREATHE|BECLOFORTE INTEGRA|BECLOFORTE-VM|BECLOMET DIPROP|BECLOMET HAYFEVER|BECLOMETASONE|BECLOMETASONE DIPROPIONATE|BECLOMETHASONE|BECLOMETHASONE DIPROPIONATE|BECLOMETHASONE DIPROPIONATE MONOHYDRATE|BECLOMIST|BECLOTAIDE|BECODISKS|BECONASE AQ|BECOTIDE|BECOTIDE 100|BECOTIDE 100 E-BREATHE|BECOTIDE 200|BECOTIDE 50|BECOTIDE 50 E-BREATHE|Beclovent|Beconase|CLENIL MODULITE|CLIPPER|FILAIR 100|FILAIR 50|FILAIR FTE|FOSTAIR|FOSTAIR NEXTHALER|NASOBEC AQ|NASOBEC HAYFEVER|PROPADERM|PROPADERM FTE|PROPADERM-A|PROPADERM-C|PULVINAL BECLOMET|QNASL|QVAR 100|QVAR 100 E-BREATHE|QVAR 40|QVAR 50|QVAR 50 E-BREATHE|QVAR 80|QVAR REDIHALER|RINO CLENIL|SCH 18020W|SCH 8020W|SCH-18020W|SGX-201|SGX-202|SGX-203|VANCENASE AQ|VANCENASE POCKETHALER|VANCERIL DOUBLE STRENGTH|VENTIDE|VIVABEC|Vancenase|Vanceril|ZONIVENT AQUANASAL";"Small molecule";"4";"521.05";"31";"66";"4.09";"106.97";"7";"1";"1";"6";"N";"0.41";"13.81";"None";"4.43";"4.43";"0";"MOL";"0";"36";"7";"1";"1";"520.2228";"NEUTRAL";"C28H37ClO7";"CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C"
"CHEMBL1200706";"ALUMINUM HYDROXIDE";"ALU-CAP|ALUDROX|ALUMINIUM HYDROXIDE|ALUMINIUM HYDROXIDE GEL, DRIED|ALUMINUM HYDROXIDE|Amphojel|DRIED ALUMINUM HYDROXIDE GEL|Dialume|NSC-664400|SARPEP";"Small molecule";"4";"78.00";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"77.9898";"None";"H3AlO3";"[Al+3].[OH-].[OH-].[OH-]"
"CHEMBL498";"CHLORPROPAMIDE";"CHLORPROPAMIDE|Chlorpropamide|DIABEMIDE|Diabinese|GLYMESE|Glucamide|MELITASE";"Small molecule";"4";"276.75";"176";"2055";"1.74";"75.27";"3";"2";"0";"4";"N";"0.88";"3.33";"None";"1.94";"1.00";"1";"MOL";"0";"17";"5";"2";"0";"276.0335";"ACID";"C10H13ClN2O3S";"CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1"
"CHEMBL1201286";"OXYPHENONIUM";"OXYPHENONIUM|Oxyphenonium";"Small molecule";"4";"348.51";"4";"9";"3.48";"46.53";"3";"1";"0";"8";"N";"0.58";"11.53";"None";"-0.20";"-0.20";"1";"MOL";"0";"25";"4";"1";"0";"348.2533";"NEUTRAL";"C21H34NO3+";"CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1"
"CHEMBL2021430";"DEXAMETHASONE SODIUM PHOSPHATE";"DEXACEN-4|DEXACORT|DEXAIR|DEXAMETHASONE|DEXAMETHASONE 21-PHOSPHATE DISODIUM SALT|DEXAMETHASONE SODIUM PHOSPHATE|DEXAMETHASONE SODIUM PHOSPHATE PRESERVATIVE FREE|Decadron|Hexadrol|Maxidex|TLC-399|TLC399";"Small molecule";"4";"516.41";"2";"4";"2.01";"141.36";"6";"4";"0";"4";"N";"0.46";"1.18";"None";"1.56";"-2.01";"0";"MOL";"0";"32";"8";"4";"0";"472.1662";"ACID";"C22H28FNa2O8P";"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+]"
"CHEMBL2105755";"NALDEMEDINE";"NALDEMEDINE|Naldemedine|S-297995";"Small molecule";"4";"570.65";"7";"17";"3.48";"141.18";"9";"4";"1";"6";"N";"0.35";"9.77";"9.05";"2.43";"1.13";"3";"MOL";"0";"42";"10";"4";"1";"570.2478";"BASE";"C32H34N4O6";"CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1"
"CHEMBL2103745";"SAXAGLIPTIN";"BMS-477118|BMS-477118-11|ONGLYZA|SAXAGLIPTIN|SAXAGLIPTIN HYDRATE|SAXAGLIPTIN MONOHYDRATE";"Small molecule";"4";"333.43";"1";"1";"1.16";"90.35";"4";"2";"0";"2";"N";"0.80";"None";"7.90";"-0.08";"-0.70";"0";"MOL";"0";"23";"5";"3";"0";"315.1947";"NEUTRAL";"C18H27N3O3";"N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2.O"
"CHEMBL400599";"BENFLUOREX";"BENFLUOREX";"Small molecule";"4";"351.37";"7";"7";"4.08";"38.33";"3";"1";"0";"7";"N";"0.60";"None";"9.14";"4.92";"3.18";"2";"MOL";"0";"25";"3";"1";"0";"351.1446";"BASE";"C19H20F3NO2";"CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1"
"CHEMBL2108184";"CROFELEMER";"CROFELEMER|FULYZAQ|MYTESI|NP-303|Provir|SP-303|TRN-002|Virend";"Small molecule";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";""
"CHEMBL1697771";"REBAMIPIDE";"OPC-12759|REBAMIPIDE";"Small molecule";"3";"370.79";"8";"17";"2.61";"99.26";"3";"3";"0";"5";"N";"0.64";"3.52";"None";"2.76";"-0.61";"3";"MOL";"0";"26";"6";"3";"0";"370.0720";"ACID";"C19H15ClN2O4";"O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1"
"CHEMBL117287";"PRUCALOPRIDE";"PRUCALOPRIDE|R-093877|RESOLOR";"Small molecule";"4";"367.88";"10";"59";"2.09";"76.82";"5";"2";"0";"6";"N";"0.59";"None";"8.98";"0.74";"-0.84";"1";"MOL";"0";"25";"6";"3";"0";"367.1663";"BASE";"C18H26ClN3O3";"COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1"
"CHEMBL783";"NATEGLINIDE";"A-4166|AY-4166|AY4166|DJN 608|DJN-608|NATEGLINIDE|SDZ DJN 608|SDZ-DJN-608|Starlix|Starsis";"Small molecule";"4";"317.43";"141";"867";"3.26";"66.40";"2";"2";"0";"6";"N";"0.85";"4.00";"None";"4.03";"0.87";"1";"MOL";"0";"23";"4";"2";"0";"317.1991";"ACID";"C19H27NO3";"CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1"
"CHEMBL1201770";"METHYLNALTREXONE BROMIDE";"METHYLNALTREXONE BROMIDE|MRZ 2663BR|MRZ-2663BR|RELISTOR";"Small molecule";"4";"436.35";"8";"24";"1.67";"66.76";"4";"2";"0";"2";"N";"0.79";"9.90";"None";"-2.49";"-2.34";"1";"MOL";"0";"26";"5";"2";"0";"356.1856";"NEUTRAL";"C21H26BrNO4";"C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.[Br-]"
"CHEMBL3707298";"MAGNESIUM PEROXIDE";"MAGNESIUM PEROXIDE";"Small molecule";"0";"56.30";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"55.9749";"None";"MgO2";"[Mg+2].[O-][O-]"
"CHEMBL1222251";"INOSITOL";"CYCLOHEXANEHEXOL|INOSITOL|MESO-INOSITOL|NSC-25142|NSC-404118|NSC-55551|NSC-8101";"Small molecule";"3";"180.16";"70";"96";"-3.83";"121.38";"6";"6";"1";"0";"N";"0.23";"12.29";"None";"-3.78";"-3.78";"0";"MOL";"0";"12";"6";"6";"1";"180.0634";"NEUTRAL";"C6H12O6";"O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O"
"CHEMBL1331216";"HYOSCYAMINE";"HYOSCYAMINE";"Small molecule";"4";"289.37";"14";"17";"1.93";"49.77";"4";"1";"0";"4";"N";"0.86";"None";"9.39";"1.57";"-0.41";"1";"MOL";"0";"21";"4";"1";"0";"289.1678";"BASE";"C17H23NO3";"CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2"
"CHEMBL2103996";"ADRENALONE";"ADRENALONE|ADRENONE";"Small molecule";"0";"181.19";"9";"16";"0.50";"69.56";"4";"3";"0";"3";"N";"0.47";"7.50";"8.24";"-0.18";"-0.28";"1";"MOL";"0";"13";"4";"3";"0";"181.0739";"NEUTRAL";"C9H11NO3";"CNCC(=O)c1ccc(O)c(O)c1"
"CHEMBL2106618";"GLISOXEPIDE";"BAY B 4231|FBB 4231|GLISOXEPIDE|RP 22410";"Small molecule";"0";"449.53";"4";"23";"1.73";"133.64";"7";"3";"0";"7";"N";"0.59";"4.07";"1.59";"1.44";"0.49";"2";"MOL";"0";"31";"10";"3";"0";"449.1733";"ACID";"C20H27N5O5S";"Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1"
"CHEMBL71595";"HYDROGEN PEROXIDE";"A-101|CRYSTACIDE|ESKATA|HIOXYL|HYDROGEN PEROXIDE|Hydrogen Peroxide|NSC-19892|OXYDOL|PEROXYL";"Small molecule";"4";"34.01";"34";"94";"0.02";"40.46";"2";"2";"0";"0";"Y";"0.29";"11.52";"None";"-0.45";"-0.45";"0";"MOL";"0";"2";"2";"2";"0";"34.0055";"NEUTRAL";"H2O2";"OO"
"CHEMBL595";"PIOGLITAZONE";"AD-4833|Actos|Duetact|PIOGLITAZONE|U-72107";"Small molecule";"4";"356.45";"209";"1333";"3.16";"68.29";"5";"1";"0";"7";"N";"0.83";"6.66";"5.60";"3.33";"2.74";"2";"MOL";"0";"25";"5";"1";"0";"356.1195";"NEUTRAL";"C19H20N2O3S";"CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1"
"CHEMBL1503";"OMEPRAZOLE";"Antra|H 168/68|H-168/68|LOSEC|LOSEC MUPS|MEZZOPRAM|MOPRAL|OMEPRAZOLE|OMERAN|Prilosec|ZANPROL";"Small molecule";"4";"345.42";"204";"2886";"2.90";"77.10";"5";"1";"0";"5";"N";"0.77";"9.68";"4.77";"2.43";"2.43";"3";"MOL";"0";"24";"6";"1";"0";"345.1147";"NEUTRAL";"C17H19N3O3S";"COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1"
"CHEMBL902";"FAMOTIDINE";"FAMOTIDINE|FAMOTIDINE PRESERVATIVE FREE|FAMOTIDINE PRESERVATIVE FREE (PHARMACY BULK)|Fluxid|L 643341|MK-208|PEPCID AC|PEPCID PRESERVATIVE FREE|PEPCID RPD|Pepcid|YM-11170";"Small molecule";"4";"337.46";"176";"2088";"-0.77";"175.83";"6";"4";"0";"7";"N";"0.29";"9.29";"8.38";"-1.95";"-2.67";"1";"MOL";"0";"20";"9";"8";"1";"337.0449";"NEUTRAL";"C8H15N7O2S3";"NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1"
"CHEMBL325109";"CLEBOPRIDE";"CLANZOFLAT|CLEBOPRIDE|CLEBOPRIDE MALATE|Cleboril|LAS 9273";"Small molecule";"4";"373.88";"27";"53";"3.33";"67.59";"4";"2";"0";"5";"N";"0.79";"None";"8.52";"2.42";"1.26";"2";"MOL";"0";"26";"5";"3";"0";"373.1557";"BASE";"C20H24ClN3O2";"COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1"
"CHEMBL2111176";"VALETHAMATE";"VALETHAMATE";"Small molecule";"0";"306.47";"2";"4";"3.85";"26.30";"2";"0";"0";"9";"N";"0.51";"None";"None";"0.05";"0.05";"1";"MOL";"0";"22";"3";"0";"0";"306.2428";"NEUTRAL";"C19H32NO2+";"CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1"
"CHEMBL60889";"MOSAPRIDE";"MOSAPRIDE";"Small molecule";"3";"421.90";"118";"822";"3.09";"76.82";"5";"2";"0";"7";"N";"0.67";"None";"5.98";"2.75";"2.73";"2";"MOL";"0";"29";"6";"3";"0";"421.1568";"NEUTRAL";"C21H25ClFN3O3";"CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1"
"CHEMBL2106530";"NIFURZIDE";"NIFURZIDE";"Small molecule";"0";"336.29";"";"";"2.59";"140.88";"8";"1";"0";"6";"N";"0.49";"8.87";"0.27";"2.36";"2.35";"2";"MOL";"0";"23";"10";"1";"0";"336.0165";"NEUTRAL";"C12H8N4O6S";"O=C(N/N=C/C=C/c1ccc([N+](=O)[O-])o1)c1ccc([N+](=O)[O-])s1"
