"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Molecular Species";"Molecular Formula";"Smiles"
"CHEMBL175691";"RILPIVIRINE";"EDURANT|R 278474|R-278474|R278474|RILPIVIRINE|TMC-278|TMC278";"Small molecule";"4";"366.43";"33";"666";"4.99";"97.42";"6";"2";"0";"5";"N";"0.62";"11.43";"4.44";"5.47";"5.47";"3";"MOL";"0";"28";"6";"2";"0";"366.1593";"NEUTRAL";"C22H18N6";"Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1"
"CHEMBL268869";"SULFAMETHOXYPYRIDAZINE";"LEDERKYN|Midicel|SUCCINYLSULFATHI|SULFAMETHOXYPYRIDAZINE|SULFASUXIDINE|SULPHAMETHOXYPYRIDAZINE";"Small molecule";"4";"280.31";"23";"62";"0.87";"107.20";"6";"2";"0";"4";"N";"0.80";"6.84";"2.02";"0.47";"-0.05";"2";"MOL";"0";"19";"7";"3";"0";"280.0630";"NEUTRAL";"C11H12N4O3S";"COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1"
"CHEMBL1454910";"NITROXOLINE";"A-82|NITROHYDROXYQUINOLINE|NITROXOLINE";"Small molecule";"0";"190.16";"69";"176";"1.85";"76.26";"4";"1";"0";"1";"N";"0.55";"6.89";"1.92";"1.77";"1.15";"2";"MOL";"0";"14";"5";"1";"0";"190.0378";"NEUTRAL";"C9H6N2O3";"O=[N+]([O-])c1ccc(O)c2ncccc12"
"CHEMBL31";"GATIFLOXACIN";"AM-1155|BMS-206584-01|BMS-20658401|GATIFLOXACIN|GATIFLOXACIN HYDRATE|GATIFLOXACIN SESQUIHYDRATE|PD-135432|Tequin|ZYMAXID|Zymar";"Small molecule";"4";"375.40";"295";"2464";"1.98";"83.80";"6";"2";"0";"4";"N";"0.85";"5.49";"8.73";"-0.61";"-0.61";"2";"MOL";"0";"27";"7";"2";"0";"375.1594";"ZWITTERION";"C19H22FN3O4";"COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12"
"CHEMBL501122";"CEFTAROLINE FOSAMIL";"CEFTAROLINE FOSAMIL|PPI-0903|TAK 599|TAK-599";"Small molecule";"4";"684.70";"106";"957";"-0.12";"223.24";"14";"4";"2";"11";"N";"0.07";"1.76";"0.35";"-3.71";"-6.83";"3";"MOL";"0";"43";"16";"4";"2";"684.0103";"ACID";"C22H21N8O8PS4";"CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1"
"CHEMBL1572";"NETILMICIN";"NETILMICIN|Netilmicin";"Small molecule";"4";"475.59";"152";"1362";"-3.20";"199.73";"12";"8";"2";"8";"N";"0.18";"12.55";"9.80";"-3.53";"-10.64";"0";"MOL";"0";"33";"12";"11";"2";"475.3006";"BASE";"C21H41N5O7";"CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O"
"CHEMBL291157";"ROSOXACIN";"ACROSOXACIN|Acrosoxacin|ERADACIN|ROSOXACIN|Roxadyl|WIN 35,213";"Small molecule";"4";"294.31";"12";"29";"2.78";"72.19";"4";"1";"0";"3";"N";"0.81";"6.00";"4.89";"1.89";"0.71";"3";"MOL";"0";"22";"5";"1";"0";"294.1004";"ACID";"C17H14N2O3";"CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21"
"CHEMBL416755";"OXOLINIC ACID";"OXOLINIC ACID|Utibid|W 4565";"Small molecule";"0";"261.23";"69";"218";"1.45";"77.76";"5";"1";"0";"2";"N";"0.88";"5.39";"None";"1.35";"-0.65";"2";"MOL";"0";"19";"6";"1";"0";"261.0637";"ACID";"C13H11NO5";"CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3"
"CHEMBL3833338";"STREPTODUOCIN";"Combistrep|DIHYDROSTREPTOMYCIN-STREPTOMYCIN|Distrycin|STREPTODUOCIN";"Small molecule";"0";"1361.33";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1164.5470";"None";"C42H84N14O32S2";"CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O"
"CHEMBL267648";"PEFLOXACIN";"1589 RB|EU-5306|PEFLOXACIN";"Small molecule";"4";"333.36";"141";"535";"1.61";"65.78";"5";"1";"0";"3";"N";"0.92";"5.50";"6.44";"0.75";"-0.02";"2";"MOL";"0";"24";"6";"1";"0";"333.1489";"ACID";"C17H20FN3O3";"CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21"
"CHEMBL1237072";"DIRITHROMYCIN";"DIRITHROMYCIN|Dynabac|LY 237216|LY-237216";"Small molecule";"4";"835.09";"17";"26";"2.20";"196.33";"16";"5";"2";"12";"N";"0.14";"12.48";"13.48";"2.95";"0.46";"0";"MOL";"0";"58";"16";"5";"2";"834.5453";"BASE";"C42H78N2O14";"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O"
"CHEMBL254316";"RALTEGRAVIR";"ISENTRESS|MK-0518|RALTEGRAVIR";"Small molecule";"4";"444.42";"46";"703";"0.91";"152.24";"9";"3";"0";"6";"N";"0.51";"7.02";"None";"-0.39";"-0.92";"3";"MOL";"0";"32";"11";"3";"1";"444.1557";"NEUTRAL";"C20H21FN6O5";"Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1"
"CHEMBL1397";"POSACONAZOLE";"Noxafil|POSACONAZOLE|SCH 56592|SCH-56592";"Small molecule";"4";"700.79";"154";"2587";"4.57";"115.70";"12";"1";"2";"12";"N";"0.20";"None";"3.93";"5.41";"5.41";"5";"MOL";"0";"51";"12";"1";"2";"700.3297";"NEUTRAL";"C37H42F2N8O4";"CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O"
"CHEMBL2146161";"MIKAMYCIN";"MIKAMYCIN|PRISTINAMYCIN|PYOSTACINE|RP 7293|RP-7293|SKF-7988";"Small molecule";"4";"1392.57";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1391.6438";"None";"C73H89N11O17";"CC1=C\[C@@H](O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)O[C@H](C(C)C)[C@H](C)/C=C/C(=O)NC\C=C\1.CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)CCN2C(=O)[C@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@@H]2CCCN2C1=O"
"CHEMBL458875";"CLEVUDINE";"CLEVUDINE|L-FMAU|LEVOVIR";"Small molecule";"3";"260.22";"7";"31";"-1.57";"104.55";"6";"3";"0";"2";"N";"0.60";"10.10";"None";"-1.13";"-1.13";"1";"MOL";"0";"18";"7";"3";"0";"260.0808";"NEUTRAL";"C10H13FN2O5";"Cc1cn([C@H]2O[C@@H](CO)[C@H](O)[C@H]2F)c(=O)[nH]c1=O"
"CHEMBL3039597";"GENTAMICIN";"GENTAMICIN|SCH-9724|Uromycine";"Small molecule";"4";"1390.73";"276";"6001";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1389.9018";"None";"C60H123N15O21";"CNC(C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](C(C)N)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O"
"CHEMBL893";"DICLOXACILLIN";"BRL-1702|DICLOXACILLIN|Dicloxacillin|Dycill|Dynapen|Pathocil|R-13423";"Small molecule";"4";"470.33";"29";"233";"3.20";"112.74";"6";"2";"0";"4";"N";"0.66";"3.75";"None";"2.91";"-0.38";"2";"MOL";"0";"30";"8";"2";"0";"469.0266";"ACID";"C19H17Cl2N3O5S";"Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12"
"CHEMBL5";"NALIDIXIC ACID";"MICTRAL|NALIDIXANE|NALIDIXIC ACID|NALIX|NEGRAM|NSC-82174|Neg Gram|Neggram|URIBEN|Uroneg|WIN 18,320|WIN-18320|Wintomylon";"Small molecule";"4";"232.24";"180";"1438";"1.42";"72.19";"4";"1";"0";"2";"N";"0.85";"4.37";"6.06";"0.79";"-0.45";"2";"MOL";"0";"17";"5";"1";"0";"232.0848";"ACID";"C12H12N2O3";"CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21"
"CHEMBL2104921";"SULFAMAZONE";"SULFAMAZONE";"Small molecule";"0";"560.61";"";"";"2.08";"174.51";"11";"3";"2";"9";"N";"0.26";"-1.84";"None";"-0.16";"-1.88";"4";"MOL";"0";"38";"13";"3";"2";"560.1148";"ACID";"C23H24N6O7S2";"COc1ccc(NS(=O)(=O)c2ccc(NC(c3c(C)n(C)n(-c4ccccc4)c3=O)S(=O)(=O)O)cc2)nn1"
"CHEMBL1650818";"AMDINOCILLIN PIVOXIL";"AMDINOCILLIN PIVOXIL|Coactabs|PIVMECILLINAM|PIVMECILLINAM HYDROCHLORIDE|RO 10-9071|RO-10-9071|SELEXID";"Small molecule";"4";"439.58";"5";"25";"2.41";"88.51";"7";"0";"0";"5";"N";"0.21";"13.66";"7.91";"2.91";"2.28";"0";"MOL";"0";"30";"8";"0";"0";"439.2141";"NEUTRAL";"C21H33N3O5S";"CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](/N=C/N3CCCCCC3)[C@H]2SC1(C)C"
"CHEMBL1908350";"ROKITAMYCIN";"ROKITAMYCIN";"Small molecule";"0";"828.01";"8";"44";"3.16";"206.05";"16";"3";"2";"13";"N";"0.14";"12.71";"7.90";"3.63";"3.01";"0";"MOL";"0";"58";"16";"3";"2";"827.4667";"NEUTRAL";"C42H69NO15";"CCCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](O)CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)OC(=O)CC"
"CHEMBL376140";"TIGECYCLINE";"TIGECYCLINE|Tygacil|WAY-GAR-936";"Small molecule";"4";"585.66";"111";"2021";"0.51";"205.76";"11";"7";"3";"6";"N";"0.18";"2.84";"8.61";"-3.26";"-3.41";"1";"MOL";"0";"42";"13";"8";"3";"585.2799";"ZWITTERION";"C29H39N5O8";"CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O"
"CHEMBL1220";"TINIDAZOLE";"CP-12,574|CP-12574|FASIGYN|Symplotan|TINIDAZOLE|Tindamax|Trimonase";"Small molecule";"4";"247.28";"148";"683";"0.53";"95.10";"6";"0";"0";"5";"N";"0.56";"None";"3.28";"-0.58";"-0.58";"1";"MOL";"0";"16";"7";"0";"0";"247.0627";"NEUTRAL";"C8H13N3O4S";"CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C"
"CHEMBL1583";"BACAMPICILLIN";"BACAMPICILLIN|Bacampicillin";"Small molecule";"4";"465.53";"6";"40";"1.30";"137.26";"9";"2";"0";"7";"N";"0.35";"11.72";"7.23";"1.47";"1.25";"1";"MOL";"0";"32";"10";"3";"0";"465.1570";"NEUTRAL";"C21H27N3O7S";"CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C"
"CHEMBL1591";"DEMECLOCYCLINE";"DEMECLOCYCLINE|DEMETHYLCHLORTETRACYCLINE|Demeclocycline";"Small molecule";"4";"464.86";"23";"75";"0.26";"181.62";"9";"6";"1";"2";"N";"0.33";"2.59";"8.54";"-3.17";"-3.61";"1";"MOL";"0";"32";"10";"7";"1";"464.0986";"ZWITTERION";"C21H21ClN2O8";"CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12"
"CHEMBL152";"CIDOFOVIR";"CIDOFOVIR|GS-0504|Vistide";"Small molecule";"4";"279.19";"85";"1047";"-1.66";"147.90";"7";"4";"0";"6";"N";"0.45";"1.35";"None";"-2.28";"-4.70";"1";"MOL";"0";"18";"9";"5";"0";"279.0620";"ACID";"C8H14N3O6P";"Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1"
"CHEMBL2364632";"SARECYCLINE";"P-005672|P005672|SARECYCLINE";"Small molecule";"4";"487.51";"";"";"0.11";"173.86";"10";"5";"0";"5";"N";"0.28";"2.94";"8.25";"-3.04";"-3.22";"1";"MOL";"0";"35";"11";"6";"2";"487.1955";"ACID";"C24H29N3O8";"CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O"
"CHEMBL3182343";"PIVAMPICILLIN";"PIVAMPICILLIN|PONDOCILLIN";"Small molecule";"4";"463.56";"6";"31";"1.32";"128.03";"8";"2";"0";"6";"N";"0.37";"11.71";"7.23";"2.07";"1.84";"1";"MOL";"0";"32";"9";"3";"0";"463.1777";"NEUTRAL";"C22H29N3O6S";"CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C"
"CHEMBL1109";"SULFAPHENAZOLE";"ORISULF|SULFAFENAZOL|SULFAPHENAZOLE|SULPHAPHENAZOLE|Sulfabid|Sulfafenazol|Sulfaphenazole";"Small molecule";"4";"314.37";"146";"829";"2.26";"90.01";"5";"2";"0";"4";"N";"0.72";"6.82";"2.44";"1.81";"1.28";"3";"MOL";"0";"22";"6";"3";"0";"314.0837";"NEUTRAL";"C15H14N4O2S";"Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1"
"CHEMBL1506";"CHLORAMPHENICOL PALMITATE";"CHLORAMPHENICOL PALMITATE|Chloramphenicol Palmitate|Chlorolifarina|Chloromycetin Palmitate|Chloropal";"Small molecule";"4";"561.55";"4";"7";"6.94";"118.77";"6";"2";"2";"21";"N";"0.06";"9.07";"None";"7.80";"7.79";"1";"MOL";"0";"37";"8";"2";"2";"560.2420";"NEUTRAL";"C27H42Cl2N2O6";"CCCCCCCCCCCCCCCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1"
"CHEMBL182";"GANCICLOVIR";"BW 759U|BW-759U|CYMEVENE|Cymevene|Cytovene|GANCICLOVIR|GANZYK-RTU|RS-21592|VALGANCICLOVIR HYDROCHLORIDE IMPURITY A|VIRGAN|Vitrasert|ZIRGAN";"Small molecule";"4";"255.23";"236";"2292";"-1.56";"139.54";"9";"4";"0";"5";"N";"0.50";"11.58";"1.01";"-1.19";"-1.19";"2";"MOL";"0";"18";"9";"5";"0";"255.0968";"NEUTRAL";"C9H13N5O4";"Nc1nc(O)c2ncn(COC(CO)CO)c2n1"
"CHEMBL453";"SULFISOXAZOLE";"Entusil|Eryzole|Gantrisin|NSC-13120|NSC-683536|Neazolin|Pediazole|SOSOL|SOXAZOLE|SULFAFURAZOLE|SULFALAR|SULFISOXAZOLE|SULPHAFURAZOLE|SULSOXIN|Sulfafurazole|Sulfisoxazole|Sulphafurazole";"Small molecule";"4";"267.31";"148";"844";"1.67";"98.22";"5";"2";"0";"3";"N";"0.82";"5.80";"2.17";"0.73";"-0.14";"2";"MOL";"0";"18";"6";"3";"0";"267.0678";"ACID";"C11H13N3O3S";"Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C"
"CHEMBL1908324";"METAMPICILLIN";"METAMPICILLIN|Metampicillin";"Small molecule";"0";"361.42";"4";"6";"1.06";"99.07";"5";"2";"0";"5";"N";"0.60";"3.24";"4.14";"-0.38";"-2.75";"1";"MOL";"0";"25";"7";"2";"0";"361.1096";"ACID";"C17H19N3O4S";"C=N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccccc1"
"CHEMBL74632";"MOXALACTAM";"LATAMOXEF|Moxalactam|Moxam";"Small molecule";"4";"520.48";"26";"93";"-1.13";"206.30";"12";"4";"2";"9";"N";"0.13";"2.81";"None";"0.17";"-6.72";"2";"MOL";"0";"36";"15";"4";"2";"520.1012";"ACID";"C20H20N6O9S";"CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21"
"CHEMBL474579";"CEFOTETAN";"CEFOTETAN|Cefotan|ICI 156,834|ICI-156834";"Small molecule";"4";"575.63";"74";"320";"-1.40";"219.93";"14";"4";"2";"9";"N";"0.07";"3.03";"None";"-0.38";"-7.10";"1";"MOL";"0";"36";"15";"5";"2";"575.0021";"ACID";"C17H17N7O8S4";"CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21"
"CHEMBL249837";"METHACYCLINE";"GS-2876|METACYCLINE|METHACYCLINE|MOTC";"Small molecule";"4";"442.42";"8";"34";"-0.44";"181.62";"9";"6";"1";"2";"N";"0.33";"2.88";"7.41";"-3.51";"-3.81";"1";"MOL";"0";"32";"10";"7";"1";"442.1376";"ACID";"C22H22N2O8";"C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12"
"CHEMBL922";"ADEFOVIR DIPIVOXIL";"ADEFOVIR DI(PIVALOYLOXYMETHYL) ESTER|ADEFOVIR DIPIVOXIL|ADEFOVIR PIVOXIL|Adefovir dipivoxil|GS-0840|Hepsera";"Small molecule";"4";"501.48";"50";"289";"2.70";"166.98";"13";"1";"2";"11";"N";"0.21";"None";"3.75";"3.06";"3.06";"2";"MOL";"0";"34";"13";"2";"2";"501.1988";"NEUTRAL";"C20H32N5O8P";"CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C"
"CHEMBL30116";"PIPEMIDIC ACID";"PIPEMIDIC ACID|PIPEMIDIC ACID TRIHYDRATE|PIPRAM|Pipemidic acid";"Small molecule";"4";"303.32";"40";"146";"-0.08";"100.35";"7";"2";"0";"3";"N";"0.82";"5.11";"8.57";"-1.79";"-1.80";"2";"MOL";"0";"22";"8";"2";"0";"303.1331";"ZWITTERION";"C14H17N5O3";"CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21"
"CHEMBL1136";"TELITHROMYCIN";"HMR 3647|HMR-3647|Ketek|TELITHROMYCIN";"Small molecule";"4";"812.02";"72";"1463";"4.93";"171.85";"14";"1";"2";"11";"N";"0.18";"8.93";"7.66";"5.15";"4.89";"2";"MOL";"0";"58";"15";"1";"2";"811.4731";"NEUTRAL";"C43H65N5O10";"CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C"
"CHEMBL285347";"BIAPENEM";"BIAPENEM|CL 186,815|CL-186815|L-627|LJ C10,627|LJ-C10627|LJC-10627";"Small molecule";"1";"350.40";"23";"117";"-1.89";"102.37";"7";"1";"0";"4";"N";"0.50";"3.31";"None";"-6.06";"-5.44";"1";"MOL";"0";"24";"8";"1";"0";"350.1049";"ACID";"C15H18N4O4S";"C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12"
"CHEMBL1292";"CLOFAZIMINE";"CLOFAZIMINE|G 30320|G-30320|Lamprene|NSC-141046";"Small molecule";"4";"473.41";"75";"309";"7.49";"42.21";"4";"1";"1";"4";"N";"0.27";"None";"6.63";"7.30";"7.24";"3";"MOL";"0";"33";"4";"1";"1";"472.1222";"NEUTRAL";"C27H22Cl2N4";"CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1"
"CHEMBL1201046";"CEFORANIDE";"BL-S786|CEFORANIDE|Precef";"Small molecule";"4";"519.57";"6";"32";"-0.71";"193.63";"11";"4";"2";"10";"N";"0.23";"2.75";"8.93";"-3.18";"-6.38";"2";"MOL";"0";"35";"13";"5";"2";"519.0995";"ZWITTERION";"C20H21N7O6S2";"NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12"
"CHEMBL372795";"STREPTOMYCIN";"Chemform|Gerox|NSC-14083|STREPTOMYCIN|Strepcen";"Small molecule";"4";"581.58";"269";"2964";"-8.16";"336.43";"15";"12";"3";"9";"N";"0.07";"11.23";"10.07";"-7.06";"-11.79";"0";"MOL";"0";"40";"19";"16";"3";"581.2657";"BASE";"C21H39N7O12";"CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O"
"CHEMBL240163";"PAZUFLOXACIN";"PAZUFLOXACIN|T-3761";"Small molecule";"3";"318.30";"31";"73";"1.74";"94.55";"5";"2";"0";"2";"N";"0.88";"5.39";"8.16";"-1.06";"-1.09";"2";"MOL";"0";"23";"6";"3";"0";"318.1016";"ACID";"C16H15FN2O4";"C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23"
"CHEMBL1214598";"UMIFENOVIR";"Arbidol|UMIFENOVIR";"Small molecule";"3";"477.42";"28";"90";"5.18";"54.70";"6";"1";"1";"7";"N";"0.38";"6.01";"9.87";"3.75";"3.74";"3";"MOL";"0";"29";"5";"1";"1";"476.0769";"ZWITTERION";"C22H25BrN2O3S";"CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12"
"CHEMBL1091024";"MIOCAMYCIN";"MIOCAMYCIN|Miocamycin|Miokamycin";"Small molecule";"0";"898.05";"8";"57";"3.91";"218.19";"18";"1";"2";"14";"N";"0.15";"12.75";"7.90";"4.07";"3.45";"0";"MOL";"0";"63";"18";"1";"2";"897.4722";"NEUTRAL";"C45H71NO17";"CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)C/C=C/C=C/[C@H](OC(C)=O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)OC(C)=O"
"CHEMBL3989515";"PENICILLIN G BENZATHINE";"BENZATHINE BENZYLPENICILLIN|BENZATHINE PENICILLIN|BENZETHACIL|BENZYLPENICILLIN BENZATHINE|BENZYLPENICILLIN BENZATHINE HYDRATE|BICILLIN L-A|BICILLIN L-A TUBEX|Bicillin|EXTENCILLINE|PENADUR 6-3-3|PENICILLIN G BENZATHINE|PENIDURAL|PENIDURAL LA|Permapen|RETARPEN";"Small molecule";"4";"981.20";"";"";"0.86";"86.71";"4";"2";"0";"4";"N";"0.80";"3.53";"None";"1.08";"-2.29";"1";"MOL";"0";"23";"6";"2";"0";"334.0987";"ACID";"C48H64N6O12S2";"CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.O.O.O.O.c1ccc(CNCCNCc2ccccc2)cc1"
"CHEMBL129";"ZIDOVUDINE";"AZIDOTHYMIDINE|AZT|Azidothymidine|BW A509U|BW-A-509U|BW-A509U|BWA509U|COMPOUND S|COMPOUND-S|NSC-602670|Retrovir|ZIDOVUDINE";"Small molecule";"4";"267.25";"297";"4061";"-0.20";"133.08";"6";"2";"0";"3";"N";"0.45";"9.96";"None";"-0.30";"-0.41";"1";"MOL";"0";"19";"9";"2";"0";"267.0968";"NEUTRAL";"C10H13N5O4";"Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O"
"CHEMBL457547";"MICAFUNGIN";"MICAFUNGIN|MYCAMINE";"Small molecule";"4";"1270.29";"107";"1720";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1269.4384";"None";"C56H71N9O23S";"CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1"
