"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Molecular Species";"Molecular Formula";"Smiles"
"CHEMBL496";"HEXACHLOROPHENE";"'GERMA-MEDICA ''MG'''|E-Z SCRUB|Gamophen|Germa-medica|Germa-medica 'mg'|HEXA-GERM|HEXACHLOROPHENE|HEXASCRUB|Hexachlorophene|PHISO-SCRUB|PRE-OP II|Phisohex|Pre-op|SCRUBTEAM SURGICAL SPONGEBRUSH|SEPTI-SOFT|SOY-DOME|Septisol|Turgex";"Small molecule";"4";"406.91";"238";"1078";"6.61";"40.46";"2";"2";"1";"2";"N";"0.55";"5.15";"None";"7.08";"5.18";"2";"MOL";"0";"21";"2";"2";"1";"403.8499";"ACID";"C13H6Cl6O2";"Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl"
"CHEMBL607710";"CHLORPHENESIN CARBAMATE";"CHLORPHENESIN|CHLORPHENESIN CARBAMATE|Maolate|U-19,646|U-19646";"Small molecule";"4";"245.66";"8";"12";"1.17";"81.78";"4";"2";"0";"5";"N";"0.82";"13.61";"None";"1.21";"1.21";"1";"MOL";"0";"16";"5";"3";"0";"245.0455";"NEUTRAL";"C10H12ClNO4";"NC(=O)OCC(O)COc1ccc(Cl)cc1"
"CHEMBL542";"AMINOBENZOIC ACID";"4-Aminobenzoic Acid|AMINOBENZOIC ACID|Aminobenzoic Acid|PABA|PARA-AMINOBENZOIC ACID|RVPaba Lipstick";"Small molecule";"4";"137.14";"88";"146";"0.97";"63.32";"2";"2";"0";"1";"N";"0.57";"4.77";"2.69";"0.80";"-1.80";"1";"MOL";"0";"10";"3";"3";"0";"137.0477";"ACID";"C7H7NO2";"Nc1ccc(C(=O)O)cc1"
"CHEMBL562";"GRISEOFULVIN";"FULCIN|FULCIN 125|FULCIN 500|FULSOVIN|FULVICIN P/G|FULVICIN P/G 165|FULVICIN P/G 330|Fulvicin|Fulvicin-P/G|Fulvicin-U/F|GRISACTIN ULTRA|GRISEOFULVIN|GRISEOFULVIN PERMEABILITY DIAMETER|GRISEOFULVIN, MICROCRYSTALLINE|GRISEOFULVIN, MICROSIZE|GRISEOFULVIN, ULTRAMICROCRYSTALLINE|GRISEOFULVIN, ULTRAMICROSIZE|GRISEOFULVIN,ULTRAMICROSIZE|GRISOL AF|Grifulvin|Grifulvin V|Gris-PEG|Grisactin|Griseofulvin|Grivate|NSC-34533|ULTRAGRIS-165|ULTRAGRIS-330";"Small molecule";"4";"352.77";"233";"2895";"2.81";"71.06";"6";"0";"0";"3";"N";"0.83";"None";"None";"2.17";"2.17";"1";"MOL";"0";"24";"6";"0";"0";"352.0714";"NEUTRAL";"C17H17ClO6";"COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O"
"CHEMBL127643";"DIMETHISOQUIN";"QUINISOCAINE";"Small molecule";"0";"272.39";"15";"17";"3.52";"25.36";"3";"0";"0";"7";"N";"0.77";"None";"8.64";"3.92";"2.66";"2";"MOL";"0";"20";"3";"0";"0";"272.1889";"BASE";"C17H24N2O";"CCCCc1cc2ccccc2c(OCCN(C)C)n1"
"CHEMBL3989751";"NEOMYCIN";"NEOMYCIN";"Small molecule";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";""
"CHEMBL1497";"BETAMETHASONE VALERATE";"AUDAVATE|AUDAVATE RD|BETACAP|BETAMETH VAL IN COAL TAR|BETAMETHASONE 17-VALERATE|BETAMETHASONE VALERATE|BETESIL|BETNOVATE RD|BETNOVATE-C|BETNOVATE-N|BETTAMOUSSE|BEXTASOL|Beta-val|Betaderm|Betatrex|Dermabet|FUCIBET|Luxiq|Valisone|Valnac|XEMACORT";"Small molecule";"4";"476.59";"11";"46";"3.64";"100.90";"6";"2";"0";"6";"N";"0.57";"13.41";"None";"3.71";"3.71";"0";"MOL";"0";"34";"6";"2";"0";"476.2574";"NEUTRAL";"C27H37FO6";"CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C"
"CHEMBL21";"SULFANILAMIDE";"SULFANILAMIDE|Sulfanilamide";"Small molecule";"4";"172.21";"183";"1278";"-0.08";"86.18";"3";"2";"0";"1";"N";"0.58";"10.99";"2.27";"-0.25";"-0.25";"1";"MOL";"0";"11";"4";"4";"0";"172.0306";"NEUTRAL";"C6H8N2O2S";"Nc1ccc(S(N)(=O)=O)cc1"
"CHEMBL1200989";"ALCLOMETASONE DIPROPIONATE";"ALCLOMETASONE|ALCLOMETASONE 17,21-DIPROPIONATE|ALCLOMETASONE DIPROPIONATE|Aclovate|MODRASONE|SCH 22219|SCH-22219";"Small molecule";"4";"521.05";"2";"19";"3.94";"106.97";"7";"1";"1";"6";"N";"0.42";"None";"None";"3.97";"3.97";"0";"MOL";"0";"36";"7";"1";"1";"520.2228";"NEUTRAL";"C28H37ClO7";"CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl"
"CHEMBL333325";"FOSRAVUCONAZOLE";"BMS-379224|E-1224 FREE ACID|E1224 FREE ACID|FOSRAVUCONAZOLE";"Small molecule";"2";"547.48";"1";"1";"4.33";"143.38";"9";"2";"1";"10";"N";"0.22";"1.26";"2.37";"2.88";"0.78";"4";"MOL";"0";"37";"10";"2";"1";"547.0891";"ACID";"C23H20F2N5O5PS";"C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@@](Cn1cncn1)(OCOP(=O)(O)O)c1ccc(F)cc1F"
"CHEMBL30044";"DIBROMPROPAMIDINE";"DIBROMPROPAMIDINE";"Small molecule";"0";"470.17";"5";"5";"3.63";"118.20";"4";"4";"0";"8";"N";"0.27";"None";"11.81";"2.90";"-1.92";"2";"MOL";"0";"25";"6";"6";"1";"467.9797";"BASE";"C17H18Br2N4O2";"N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1"
"CHEMBL657";"DIPHENHYDRAMINE";"Antitussive|Beldin|Belix|Benadryl|Benylin|DIPHENHYDRAMINE|Dibenil|Diphen|Diphenhydramine|Hydramine|Silphen";"Small molecule";"4";"255.36";"161";"972";"3.35";"12.47";"2";"0";"0";"6";"N";"0.78";"None";"8.87";"3.65";"2.17";"2";"MOL";"0";"19";"2";"0";"0";"255.1623";"BASE";"C17H21NO";"CN(C)CCOC(c1ccccc1)c1ccccc1"
"CHEMBL1200500";"BECLOMETHASONE DIPROPIONATE";"AEROBEC 100|AEROBEC 50|AEROBEC FTE 250|ASMABEC CLICKHALER|ASMABEC SPACEHALER|BECLAZONE 100|BECLAZONE 100 E-BREATHE|BECLAZONE 200|BECLAZONE 250|BECLAZONE 250 E-BREATHE|BECLAZONE 50|BECLAZONE 50 E-BREATHE|BECLOAQUA 50|BECLOFORTE|BECLOFORTE E-BREATHE|BECLOFORTE INTEGRA|BECLOFORTE-VM|BECLOMET DIPROP|BECLOMET HAYFEVER|BECLOMETASONE|BECLOMETASONE DIPROPIONATE|BECLOMETHASONE|BECLOMETHASONE DIPROPIONATE|BECLOMETHASONE DIPROPIONATE MONOHYDRATE|BECLOMIST|BECLOTAIDE|BECODISKS|BECONASE AQ|BECOTIDE|BECOTIDE 100|BECOTIDE 100 E-BREATHE|BECOTIDE 200|BECOTIDE 50|BECOTIDE 50 E-BREATHE|Beclovent|Beconase|CLENIL MODULITE|CLIPPER|FILAIR 100|FILAIR 50|FILAIR FTE|FOSTAIR|FOSTAIR NEXTHALER|NASOBEC AQ|NASOBEC HAYFEVER|PROPADERM|PROPADERM FTE|PROPADERM-A|PROPADERM-C|PULVINAL BECLOMET|QNASL|QVAR 100|QVAR 100 E-BREATHE|QVAR 40|QVAR 50|QVAR 50 E-BREATHE|QVAR 80|QVAR REDIHALER|RINO CLENIL|SCH 18020W|SCH 8020W|SCH-18020W|SGX-201|SGX-202|SGX-203|VANCENASE AQ|VANCENASE POCKETHALER|VANCERIL DOUBLE STRENGTH|VENTIDE|VIVABEC|Vancenase|Vanceril|ZONIVENT AQUANASAL";"Small molecule";"4";"521.05";"31";"66";"4.09";"106.97";"7";"1";"1";"6";"N";"0.41";"13.81";"None";"4.43";"4.43";"0";"MOL";"0";"36";"7";"1";"1";"520.2228";"NEUTRAL";"C28H37ClO7";"CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C"
"CHEMBL650";"METHYLPREDNISOLONE";"J3.872E|MEDRONE|METHYLPREDNISOLONE|Medrol|Methylprednisolone|NSC-19987|U-67,590A";"Small molecule";"4";"374.48";"214";"505";"1.80";"94.83";"5";"3";"0";"2";"N";"0.69";"12.59";"None";"1.56";"1.56";"0";"MOL";"0";"27";"5";"3";"0";"374.2093";"NEUTRAL";"C22H30O5";"C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12"
"CHEMBL2021430";"DEXAMETHASONE SODIUM PHOSPHATE";"DEXACEN-4|DEXACORT|DEXAIR|DEXAMETHASONE|DEXAMETHASONE 21-PHOSPHATE DISODIUM SALT|DEXAMETHASONE SODIUM PHOSPHATE|DEXAMETHASONE SODIUM PHOSPHATE PRESERVATIVE FREE|Decadron|Hexadrol|Maxidex|TLC-399|TLC399";"Small molecule";"4";"516.41";"2";"4";"2.01";"141.36";"6";"4";"0";"4";"N";"0.46";"1.18";"None";"1.56";"-2.01";"0";"MOL";"0";"32";"8";"4";"0";"472.1662";"ACID";"C22H28FNa2O8P";"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+]"
"CHEMBL464";"ETRETINATE";"ETRETINATE|RO 10-9359|Ro-10-9359|TIGASON|Tegison";"Small molecule";"4";"354.49";"19";"78";"5.65";"35.53";"3";"0";"1";"7";"N";"0.36";"None";"None";"6.32";"6.32";"1";"MOL";"0";"26";"3";"0";"1";"354.2195";"NEUTRAL";"C23H30O3";"CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C"
"CHEMBL2106968";"MESULFEN";"MESULFEN|MESULPHEN|THIANTHOL";"Small molecule";"0";"244.38";"";"";"4.92";"0.00";"2";"0";"0";"0";"N";"0.55";"None";"None";"5.40";"5.40";"2";"MOL";"0";"16";"0";"0";"0";"244.0380";"None";"C14H12S2";"Cc1ccc2c(c1)Sc1ccc(C)cc1S2"
"CHEMBL1463";"FLUCYTOSINE";"ALCOBON|ANCOTIL|Ancoban|Ancobon|FLUCYTOSINE|Flourocytosine|Fluorocytosine|NSC-103805|RO 2-9915|RO-2-9915|RO-29915";"Small molecule";"4";"129.09";"271";"1296";"-0.51";"71.77";"3";"2";"0";"0";"N";"0.50";"8.16";"None";"-0.95";"-1.01";"1";"MOL";"0";"9";"4";"3";"0";"129.0338";"NEUTRAL";"C4H4FN3O";"Nc1[nH]c(=O)ncc1F"
"CHEMBL3707313";"TRIFAROTENE";"AKLIEF|CD-5789|CD5789|TRIFAROTENE";"Small molecule";"4";"459.59";"6";"11";"5.99";"70.00";"4";"2";"1";"7";"N";"0.45";"3.97";"4.75";"5.15";"3.03";"3";"MOL";"0";"34";"5";"2";"1";"459.2410";"ACID";"C29H33NO4";"CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1"
"CHEMBL844";"BRIMONIDINE";"AGN-190342 FREE BASE|BRIMONIDINE|Brimonidine|UK-14304|UK-1430418 FREE BASE";"Small molecule";"4";"292.14";"161";"460";"1.76";"62.20";"5";"2";"0";"1";"N";"0.84";"None";"8.32";"1.37";"0.42";"2";"MOL";"0";"17";"5";"2";"0";"291.0120";"NEUTRAL";"C11H10BrN5";"Brc1c(NC2=NCCN2)ccc2nccnc12"
"CHEMBL71595";"HYDROGEN PEROXIDE";"A-101|CRYSTACIDE|ESKATA|HIOXYL|HYDROGEN PEROXIDE|Hydrogen Peroxide|NSC-19892|OXYDOL|PEROXYL";"Small molecule";"4";"34.01";"34";"94";"0.02";"40.46";"2";"2";"0";"0";"Y";"0.29";"11.52";"None";"-0.45";"-0.45";"0";"MOL";"0";"2";"2";"2";"0";"34.0055";"NEUTRAL";"H2O2";"OO"
"CHEMBL1407356";"OXACEPROL";"OXACEPROL";"Small molecule";"0";"173.17";"7";"13";"-0.95";"77.84";"3";"2";"0";"1";"N";"0.54";"3.69";"None";"-1.63";"-4.94";"0";"MOL";"0";"12";"5";"2";"0";"173.0688";"ACID";"C7H11NO4";"CC(=O)N1C[C@H](O)C[C@H]1C(=O)O"
"CHEMBL1201225";"IODINE";"IODINE|NSC-42355";"Small molecule";"4";"253.81";"1";"14";"1.77";"0.00";"0";"0";"0";"0";"Y";"0.58";"None";"None";"1.36";"1.36";"0";"MOL";"0";"2";"0";"0";"0";"253.8089";"None";"I2";"II"
"CHEMBL547";"ISOTRETINOIN";"13 Cis-Retinoic Acid|ABSORICA|ABSORICA LD|Accutane|Amnesteem|Claravis|ISOTRETINOIN|ISOTREX|MYORISAN|PAT-001|RETINOIC ACID 13-CIS-FORM|RO 4-3780|RO-4-3780|RO-43780|ROACCUTANE|Sotret|ZENATANE";"Small molecule";"4";"300.44";"181";"936";"5.60";"37.30";"1";"1";"1";"5";"N";"0.53";"4.76";"None";"5.01";"2.42";"0";"MOL";"0";"22";"2";"1";"1";"300.2089";"ACID";"C20H28O2";"CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1"
"CHEMBL408917";"EOSIN";"EOSIN|Eosin";"Small molecule";"0";"647.90";"12";"18";"6.72";"75.99";"5";"2";"2";"0";"N";"0.27";"6.00";"None";"6.96";"4.78";"3";"MOL";"0";"29";"5";"2";"2";"643.7105";"ACID";"C20H8Br4O5";"O=C1OC2(c3ccccc31)c1cc(Br)c(O)c(Br)c1Oc1c2cc(Br)c(O)c1Br"
"CHEMBL1201392";"FLUMETHASONE";"FLUMETASONE|FLUMETHASONE|U-10,974|U-10974";"Small molecule";"0";"410.46";"18";"41";"1.84";"94.83";"5";"3";"0";"2";"N";"0.65";"12.42";"None";"1.34";"1.34";"0";"MOL";"0";"29";"5";"3";"0";"410.1905";"NEUTRAL";"C22H28F2O5";"C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO"
"CHEMBL558722";"EBERCONAZOLE";"EBERCONAZOLE";"Small molecule";"0";"329.23";"4";"13";"4.93";"17.82";"2";"0";"0";"1";"N";"0.62";"None";"6.36";"5.36";"5.33";"3";"MOL";"0";"22";"2";"0";"0";"328.0534";"NEUTRAL";"C18H14Cl2N2";"Clc1cc(Cl)c2c(c1)CCc1ccccc1C2n1ccnc1"
"CHEMBL1587228";"HALOMETASONE";"HALOMETASONE";"Small molecule";"0";"444.90";"9";"11";"2.41";"94.83";"5";"3";"0";"2";"N";"0.61";"12.42";"None";"1.73";"1.73";"0";"MOL";"0";"30";"5";"3";"0";"444.1515";"NEUTRAL";"C22H27ClF2O5";"C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO"
"CHEMBL1200845";"HALCINONIDE";"HALCINONIDE|HALOG-E|Halog|SO 18566|SQ-18566";"Small molecule";"4";"454.97";"117";"302";"3.89";"72.83";"5";"1";"0";"2";"N";"0.64";"13.60";"None";"3.30";"3.30";"0";"MOL";"0";"31";"5";"1";"0";"454.1922";"NEUTRAL";"C24H32ClFO5";"CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1"
"CHEMBL1289";"HALOPROGIN";"HALOPROGIN|Halotex|M-1028|MYCANDEN";"Small molecule";"4";"361.39";"127";"307";"4.42";"9.23";"1";"0";"0";"2";"N";"0.43";"None";"None";"4.85";"4.85";"1";"MOL";"0";"14";"1";"0";"0";"359.8372";"NEUTRAL";"C9H4Cl3IO";"Clc1cc(Cl)c(OCC#CI)cc1Cl"
"CHEMBL354349";"EUFLAVINE";"Acriflavinium Chloride|EUFLAVINE";"Small molecule";"0";"259.74";"68";"153";"1.98";"55.92";"2";"2";"0";"0";"Y";"0.35";"None";"2.35";"-2.81";"-2.81";"3";"MOL";"0";"17";"3";"4";"0";"224.1182";"NEUTRAL";"C14H14ClN3";"C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.[Cl-]"
"CHEMBL2105487";"SULFUR, PRECIPITATED";"ACNAVEEN|ACNIL|BENSULFOID|CUTICURA|DOME-ACNE|ESKAMEL|Liquamat|METED|SULFUR|SULFUR COMPOUNDS|SULFUR PRECIPITATED|SULFUR, PRECIPITATED|SULFUR, SUBLIMED|Sastid|Sulfur Soap";"Small molecule";"4";"32.07";"9";"20";"0.65";"0.00";"0";"0";"0";"0";"Y";"0.37";"None";"None";"0.61";"0.61";"0";"MOL";"0";"1";"0";"0";"0";"31.9721";"None";"S";"[S]"
"CHEMBL846";"CALCITRIOL";"1ALPHA,25-DIHYDROXYCHOLECALCIFEROL|1ALPHA,25-DIHYDROXYVITAMIN D3|CALCITRIOL|Calcijex|Dihydroxycholecalciferol|Dihydroxyvitamin D 3|RO 21-5535|RO-21-5535|RO-215535|Rocaltrol|SILKIS|Topitriol|VECTICAL";"Small molecule";"4";"416.65";"81";"1066";"5.70";"60.69";"3";"3";"1";"6";"N";"0.52";"None";"None";"4.35";"4.35";"0";"MOL";"0";"30";"3";"3";"1";"416.3290";"NEUTRAL";"C27H44O3";"C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O"
"CHEMBL23013";"PROPAMIDINE";"M&B 782 [AS ISETHIONATE]|PROPAMIDINE";"Small molecule";"3";"312.37";"16";"31";"2.10";"118.20";"4";"4";"0";"8";"N";"0.34";"None";"12.13";"1.36";"-3.46";"2";"MOL";"0";"23";"6";"6";"1";"312.1586";"BASE";"C17H20N4O2";"N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1"
"CHEMBL1161";"MOMETASONE FUROATE";"ASMANEX HFA|ASMANEX TWISTHALER|Asmanex|Elocon|LYR-210|LYR210|MOMETASONE|MOMETASONE FUROATE|MOMETASONE FUROATE MONOHYDRATE|Mometasone furoate monohydrate|NASONEX|Nasonex|SCH 32088|SCH-32088|SINUVA";"Small molecule";"4";"521.44";"24";"61";"4.87";"93.81";"6";"1";"1";"4";"N";"0.45";"13.78";"None";"5.06";"5.06";"1";"MOL";"0";"35";"6";"1";"1";"520.1419";"NEUTRAL";"C27H30Cl2O6";"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl"
"CHEMBL419";"MAFENIDE";"4-HOMOSULFANILAMIDE|D06BA03|MAFENIDE|Mafenide|NSC-34632|Sulfamylon";"Small molecule";"4";"186.24";"54";"266";"-0.21";"86.18";"3";"2";"0";"2";"N";"0.67";"10.25";"9.04";"-0.52";"-1.96";"1";"MOL";"0";"12";"4";"4";"0";"186.0463";"BASE";"C7H10N2O2S";"NCc1ccc(S(N)(=O)=O)cc1"
"CHEMBL104";"CLOTRIMAZOLE";"ABTRIM|ACTAVALL|BAY 5097|BAY-5097|CANDIDEN|CANESTEN|CANESTEN AF|CANESTEN CRM COMBI|CANESTEN INTERNAL|CANESTEN VC|CLOTRIMAZOLE|FUNGEDERM|GNF-PF-3499|GYNE-LOTRIMIN 3|GYNE-LOTRIMIN 3 COMBINATION PACK|GYNE-LOTRIMIN COMBINATION PACK|GYNIX|Gyne-lotrimin|MASNODERM|MYCELEX-7|MYCELEX-7 COMBINATION PACK|MYCELEX-G|MYCIL GOLD|Mycelex|NSC-257473|PRIVACOM|SVT-15652|TRIMYSTEN|TRIVAGIZOLE 3";"Small molecule";"4";"344.85";"393";"2753";"5.38";"17.82";"2";"0";"1";"4";"N";"0.45";"None";"6.26";"5.84";"5.82";"4";"MOL";"0";"25";"2";"0";"1";"344.1080";"NEUTRAL";"C22H17ClN2";"Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1"
"CHEMBL1230866";"SILVER";"E-174|E174|INS NO.174|INS-174|SILVER|SILVER COLLOIDAL|Silver";"Small molecule";"3";"107.87";"7";"9";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"106.9045";"None";"Ag+";"[Ag+]"
"CHEMBL290106";"BITHIONOL";"BITHIONOL|Lorothidol";"Small molecule";"4";"356.06";"188";"937";"5.86";"40.46";"3";"2";"1";"2";"N";"0.71";"4.89";"None";"5.97";"3.98";"2";"MOL";"0";"19";"2";"2";"1";"353.8843";"ACID";"C12H6Cl4O2S";"Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O"
"CHEMBL3990047";"OZENOXACIN";"GF-001001-00|OZENOXACIN|T-3912|Xepi";"Small molecule";"4";"363.42";"";"";"3.76";"84.22";"5";"2";"0";"4";"N";"0.74";"5.96";"6.72";"2.47";"1.98";"3";"MOL";"0";"27";"6";"2";"0";"363.1583";"ACID";"C21H21N3O3";"CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C"
"CHEMBL3039597";"GENTAMICIN";"GENTAMICIN|SCH-9724|Uromycine";"Small molecule";"4";"1390.73";"276";"6001";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1389.9018";"None";"C60H123N15O21";"CNC(C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](C(C)N)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O"
"CHEMBL1334078";"SODIUM HYPOCHLORITE";"ACTICHLOR|ANTIFORMIN, DENTAL|CHLORASOL|DENTAL ANTIFORMIN|MILTON IN EMULS WAX|MILTON IN LIQ PARAF|MILTON NO.2|SODIUM HYPOCHLORITE|SODIUM HYPOCHLORITE [SOLUTION, DILUTED]";"Small molecule";"4";"74.44";"14";"86";"0.13";"20.23";"1";"1";"0";"0";"Y";"0.42";"7.93";"None";"0.32";"0.21";"0";"MOL";"0";"2";"1";"1";"0";"51.9716";"NEUTRAL";"ClNaO";"[Na+].[O-]Cl"
"CHEMBL1237124";"MECLOCYCLINE";"GS-2989|MECLOCYCLINE";"Small molecule";"0";"476.87";"3";"25";"0.22";"181.62";"9";"6";"1";"2";"N";"0.32";"2.61";"7.75";"-2.95";"-3.45";"1";"MOL";"0";"33";"10";"7";"1";"476.0986";"ACID";"C22H21ClN2O8";"C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12"
"CHEMBL1617";"RIFAXIMIN";"NORMIX|RIFAXIDIN|RIFAXIMIN|Rifacol|TARGAXAN|XIFAXANTA|Xifaxan";"Small molecule";"4";"785.89";"99";"601";"6.16";"198.38";"13";"5";"3";"2";"N";"0.11";"6.42";"5.88";"4.59";"3.93";"4";"MOL";"0";"57";"14";"5";"3";"785.3524";"ACID";"C43H51N3O11";"CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C"
"CHEMBL985";"UREA";"AQUADRATE|BALNEUM PLUS|CALMURID|CARBAMIDE|E-927A|E927b|EUCERIN|FLEXIFOOT|FLEXITOL|HYDROMOL INTENSIVE|INS NO.927A|INS-927A|NSC-34375|NUTRAPLUS|SENTIAL E|ST.JAMES BALM|STERILE UREA|UREA|Urea|Ureaphil";"Small molecule";"4";"60.06";"27";"63";"-0.98";"69.11";"1";"2";"0";"0";"N";"0.37";"None";"None";"-1.36";"-1.36";"0";"MOL";"0";"4";"3";"4";"0";"60.0324";"NEUTRAL";"CH4N2O";"NC(N)=O"
"CHEMBL46469";"ANTHRALIN";"ALPHODITH|ANTHRALIN|ANTRADERM|Anthra-Derm|DITHRANOL|DITHROCREAM|DITHROCREAM FTE|DITHROCREAM HP|DrithoCreme|Drithoscalp|Lasan|MICANOL|NSC-43970|NSC-629313|PSORADRATE|PSORIN|PSORIN FTE|STIE-LASAN";"Small molecule";"4";"226.23";"101";"226";"2.23";"57.53";"3";"2";"0";"0";"Y";"0.62";"8.47";"None";"4.24";"4.21";"2";"MOL";"0";"17";"3";"2";"0";"226.0630";"NEUTRAL";"C14H10O3";"O=C1c2c(O)cccc2Cc2cccc(O)c21"
"CHEMBL1241";"TRIPELENNAMINE";"PBZ|PBZ-SR|TRIPELENNAMINE|Tripelennamine";"Small molecule";"4";"255.37";"17";"37";"2.65";"19.37";"3";"0";"0";"6";"N";"0.79";"None";"8.76";"3.20";"1.82";"2";"MOL";"0";"19";"3";"0";"0";"255.1735";"BASE";"C16H21N3";"CN(C)CCN(Cc1ccccc1)c1ccccn1"
"CHEMBL1200680";"SELENIUM SULFIDE";"EXSEL|LENIUM|SELENIUM DISULFIDE|SELENIUM SULFIDE|Selenium sulfide|Selsun";"Small molecule";"4";"143.09";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"143.8607";"None";"S2Se";"S=[Se]=S"
